SITE_ID,DEFAULT_SITE_REF,SITE_TYPE,SITE_SUBTYPE,DEFAULT_SITE_NUM_SYS,SITE_NAME,SITE_SHORTNAME,ALL_SITE_REFERENCES,TEXT_REF,ZONE,EASTING,NORTHING,LATITUDE,LONGITUDE,SPHEROID
61402474,61402474,Groundwater,Bore or Well,AWRC,Luka Park_Spearwood - SGW2,SGW2,20021062 [WIN_ID]; 2033-1-NW-1478 [AQWAB]; 61402474 [SITE_REF],,50,386037,6447016,-32.1074475,115.7921,GDA94
61402475,61402475,Groundwater,Bore or Well,AWRC,Luka Park_Spearwood - SGW3,SGW3,20021063 [WIN_ID]; 2033-1-NW-1479 [AQWAB]; 61402475 [SITE_REF],,50,385945,6447003,-32.10755545,115.7911235,GDA94
61402476,61402476,Groundwater,Bore or Well,AWRC,Luka Park_Spearwood - SGW4,SGW4,20021064 [WIN_ID]; 2033-1-NW-1480 [AQWAB]; 61402476 [SITE_REF],,50,385908,6447070,-32.10694739,115.7907394,GDA94
61402477,61402477,Groundwater,Bore or Well,AWRC,Luka Park_Spearwood - SGW5,SGW5,20021065 [WIN_ID]; 2033-1-NW-1481 [AQWAB]; 61402477 [SITE_REF],,50,385803,6447082,-32.10682852,115.7896281,GDA94
61402478,61402478,Groundwater,Bore or Well,AWRC,Luka Park_Spearwood - Pipe,Pipe,20021066 [WIN_ID]; 2033-1-NW-1482 [AQWAB]; 61402478 [SITE_REF],,50,386102,6446941,-32.10813055,115.7927799,GDA94
61402481,61402481,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Ah1,Ah1,20021079 [WIN_ID]; 2033-1-NW-1495 [AQWAB]; 61402481 [SITE_REF],,50,386170,6446854,-32.10892213,115.7934902,GDA94
61402482,61402482,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Ah2,Ah2,20021080 [WIN_ID]; 2033-1-NW-1496 [AQWAB]; 61402482 [SITE_REF],,50,386216,6446829,-32.10915226,115.7939747,GDA94
61402974,61402974,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bore,Bore,20021945 [WIN_ID]; 2033-1-SW-0001 [AQWAB]; 61402974 [SITE_REF],,50,384347,6431507,-32.24715933,115.7723151,GDA94
61402980,61402980,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - 21,21,20021955 [WIN_ID]; 2033-1-SW-0011 [AQWAB]; 61402980 [SITE_REF],,50,384096,6445019,-32.12526184,115.7712897,GDA94
61402981,61402981,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - 22,22,20021956 [WIN_ID]; 2033-1-SW-0012 [AQWAB]; 61402981 [SITE_REF],,50,384245,6445034,-32.12514187,115.7728708,GDA94
61402982,61402982,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - 28,28,20021957 [WIN_ID]; 2033-1-SW-0013 [AQWAB]; 61402982 [SITE_REF],,50,385361,6445060,-32.12502145,115.7847025,GDA94
61402989,61402989,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - 15,15,20021965 [WIN_ID]; 2033-1-SW-0021 [AQWAB]; 61402989 [SITE_REF],,50,384499,6445091,-32.12465381,115.7755698,GDA94
61402990,61402990,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - 16,16,20021966 [WIN_ID]; 2033-1-SW-0022 [AQWAB]; 61402990 [SITE_REF],,50,384593,6445036,-32.12515953,115.7765595,GDA94
61402992,61402992,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - 45,45,20021970 [WIN_ID]; 2033-1-SW-0026 [AQWAB]; 61402992 [SITE_REF],,50,385028,6444840,-32.12697185,115.7811466,GDA94
61402994,61402994,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - 60,60,20021972 [WIN_ID]; 2033-1-SW-0028 [AQWAB]; 61402994 [SITE_REF],,50,386376,6445021,-32.12547603,115.795456,GDA94
61402999,61402999,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bld 40,Bld 40,20021981 [WIN_ID]; 2033-1-SW-0037 [AQWAB]; 61402999 [SITE_REF],,50,384580,6437346,-32.19451872,115.7754943,GDA94
61403000,61403000,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bld 14,Bld 14,20021982 [WIN_ID]; 2033-1-SW-0038 [AQWAB]; 61403000 [SITE_REF],,50,384740,6437180,-32.1960324,115.7771714,GDA94
61403001,61403001,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - 8Ld 8,8Ld 8,20021983 [WIN_ID]; 2033-1-SW-0039 [AQWAB]; 61403001 [SITE_REF],,50,384746,6437327,-32.19470714,115.7772528,GDA94
61403002,61403002,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bl 16,Bl 16,20021984 [WIN_ID]; 2033-1-SW-0040 [AQWAB]; 61403002 [SITE_REF],,50,384553,6437104,-32.19669868,115.7751786,GDA94
61403003,61403003,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bl 35C,Bl 35C,20021985 [WIN_ID]; 2033-1-SW-0041 [AQWAB]; 61403003 [SITE_REF],,50,384627,6437199,-32.19584942,115.7759751,GDA94
61403004,61403004,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bl 51,Bl 51,20021986 [WIN_ID]; 2033-1-SW-0042 [AQWAB]; 61403004 [SITE_REF],,50,384636,6437831,-32.19014998,115.7761469,GDA94
61403007,61403007,Groundwater,Bore or Well,AWRC,Kwinana Beach - Area C - Mudlake No3,Area C - Mudlake No3,20021989 [WIN_ID]; 2033-1-SW-0045 [AQWAB]; 61403007 [SITE_REF],,50,385480,6435688,-32.20956519,115.7848419,GDA94
61403009,61403009,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - No1,No1,20021991 [WIN_ID]; 2033-1-SW-0047 [AQWAB]; 61403009 [SITE_REF],,50,385009,6442479,-32.14826524,115.7806619,GDA94
61403010,61403010,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - No2,No2,20021992 [WIN_ID]; 2033-1-SW-0048 [AQWAB]; 61403010 [SITE_REF],,50,384959,6442679,-32.14645621,115.7801558,GDA94
61403011,61403011,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bore,Bore,20021994 [WIN_ID]; 2033-1-SW-0050 [AQWAB]; 61403011 [SITE_REF],,50,384768,6442869,-32.14472295,115.7781538,GDA94
61403013,61403013,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - No1 Kwinana,No1 Kwinana,20021996 [WIN_ID]; 2033-1-SW-0052 [AQWAB]; 61403013 [SITE_REF],,50,383104,6431555,-32.24659758,115.7591288,GDA94
61403014,61403014,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - No2 Kwinana,No2 Kwinana,20021997 [WIN_ID]; 2033-1-SW-0053 [AQWAB]; 61403014 [SITE_REF],,50,383162,6431680,-32.24547621,115.7597597,GDA94
61403021,61403021,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - No10 Thomas Oval,No10 Thomas Oval,20022005 [WIN_ID]; 2033-1-SW-0061 [AQWAB]; 61403021 [SITE_REF],,50,386398,6433244,-32.23170212,115.79429,GDA94
61403022,61403022,Groundwater,Bore or Well,AWRC,Munster - Russell Rd 15 Well,Russell Rd 15 Well,20022006 [WIN_ID]; 2033-1-SW-0062 [AQWAB]; 61403022 [SITE_REF],,50,385532,6442821,-32.14523383,115.7862475,GDA94
61403023,61403023,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - No5,No5,20022007 [WIN_ID]; 2033-1-SW-0063 [AQWAB]; 61403023 [SITE_REF],,50,385997,6444831,-32.12715149,115.7914163,GDA94
61403024,61403024,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - No8,No8,20022008 [WIN_ID]; 2033-1-SW-0064 [AQWAB]; 61403024 [SITE_REF],,50,386047,6445003,-32.12560516,115.7919668,GDA94
61403026,61403026,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - No1,No1,20022011 [WIN_ID]; 2033-1-SW-0067 [AQWAB]; 61403026 [SITE_REF],,50,384376,6442460,-32.14837177,115.7739487,GDA94
61403027,61403027,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - No2,No2,20022012 [WIN_ID]; 2033-1-SW-0068 [AQWAB]; 61403027 [SITE_REF],,50,384376,6442460,-32.14837177,115.7739487,GDA94
61403028,61403028,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Exploration Hole 2,Exploration Hole 2,20022013 [WIN_ID]; 2033-1-SW-0069 [AQWAB]; 61403028 [SITE_REF],,50,384376,6442460,-32.14837177,115.7739487,GDA94
61403029,61403029,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Exploration Hole 1,Exploration Hole 1,20022014 [WIN_ID]; 2033-1-SW-0070 [AQWAB]; 61403029 [SITE_REF],,50,384376,6442460,-32.14837177,115.7739487,GDA94
61403033,61403033,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - No1,No1,20022018 [WIN_ID]; 2033-1-SW-0074 [AQWAB]; 61403033 [SITE_REF],,50,386289,6444444,-32.13067162,115.7944654,GDA94
61403034,61403034,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - No2,No2,20022019 [WIN_ID]; 2033-1-SW-0075 [AQWAB]; 61403034 [SITE_REF],,50,386294,6444544,-32.12977015,115.7945303,GDA94
61403035,61403035,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bore 3,Bore 3,20022020 [WIN_ID]; 2033-1-SW-0076 [AQWAB]; 61403035 [SITE_REF],,50,386310,6444612,-32.12915843,115.794708,GDA94
61403037,61403037,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - No1,No1,20022022 [WIN_ID]; 2033-1-SW-0078 [AQWAB]; 61403037 [SITE_REF],,50,385539,6444181,-32.13296783,115.7864842,GDA94
61403038,61403038,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - No2,No2,20022023 [WIN_ID]; 2033-1-SW-0079 [AQWAB]; 61403038 [SITE_REF],,50,385522,6444245,-32.13238884,115.7863116,GDA94
61403039,61403039,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - B 19,B 19,20022024 [WIN_ID]; 2033-1-SW-0080 [AQWAB]; 61403039 [SITE_REF],,50,384008,6431377,-32.24829685,115.7687014,GDA94
61403040,61403040,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - L 20,L 20,20022025 [WIN_ID]; 2033-1-SW-0081 [AQWAB]; 61403040 [SITE_REF],,50,383805,6431409,-32.24798723,115.7665508,GDA94
61403041,61403041,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - G 20,G 20,20022026 [WIN_ID]; 2033-1-SW-0082 [AQWAB]; 61403041 [SITE_REF],,50,384122,6431362,-32.24844392,115.7699095,GDA94
61403042,61403042,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - 1,1,20022027 [WIN_ID]; 2033-1-SW-0083 [AQWAB]; 61403042 [SITE_REF],,50,386154,6437627,-32.19214481,115.7922235,GDA94
61403043,61403043,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - 2,2,20022028 [WIN_ID]; 2033-1-SW-0084 [AQWAB]; 61403043 [SITE_REF],,50,386093,6437492,-32.19335627,115.7915604,GDA94
61403044,61403044,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - 3,3,20022029 [WIN_ID]; 2033-1-SW-0085 [AQWAB]; 61403044 [SITE_REF],,50,386451,6436909,-32.19865092,115.7952884,GDA94
61403168,61403168,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - 132,132,20022155 [WIN_ID]; 2033-1-SW-0211 [AQWAB]; 61403168 [SITE_REF],,50,385517,6437669,-32.19170126,115.7854719,GDA94
61403169,61403169,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - 133,133,20022156 [WIN_ID]; 2033-1-SW-0212 [AQWAB]; 61403169 [SITE_REF],,50,385660,6437611,-32.19223896,115.7869817,GDA94
61403170,61403170,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - 134,134,20022157 [WIN_ID]; 2033-1-SW-0213 [AQWAB]; 61403170 [SITE_REF],,50,385702,6437530,-32.19297382,115.7874175,GDA94
61403171,61403171,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - 135,135,20022158 [WIN_ID]; 2033-1-SW-0214 [AQWAB]; 61403171 [SITE_REF],,50,385590,6437792,-32.19059929,115.7862609,GDA94
61403172,61403172,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - 136,136,20022159 [WIN_ID]; 2033-1-SW-0215 [AQWAB]; 61403172 [SITE_REF],,50,386303,6437193,-32.19607439,115.7937523,GDA94
61403179,61403179,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - 142,142,20022166 [WIN_ID]; 2033-1-SW-0222 [AQWAB]; 61403179 [SITE_REF],,50,385749,6442669,-32.14662686,115.7885299,GDA94
61403194,61403194,Groundwater,Bore or Well,AWRC,Kwinana Beach - Mud Lake B 1B2 West,Mud Lake B 1B2 West,20022205 [WIN_ID]; 2033-1-SW-0261 [AQWAB]; 61403194 [SITE_REF],,50,386018,6434975,-32.21605084,115.7904644,GDA94
61403195,61403195,Groundwater,Bore or Well,AWRC,Kwinana Beach - Mud Lake B 2B2 West,Mud Lake B 2B2 West,20022206 [WIN_ID]; 2033-1-SW-0262 [AQWAB]; 61403195 [SITE_REF],,50,386018,6434975,-32.21605084,115.7904644,GDA94
61403196,61403196,Groundwater,Bore or Well,AWRC,Kwinana Beach - Mud Lake B 3B 2 West,Mud Lake B 3B 2 West,20022207 [WIN_ID]; 2033-1-SW-0263 [AQWAB]; 61403196 [SITE_REF],,50,386018,6434975,-32.21605084,115.7904644,GDA94
61403197,61403197,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - M-Lake B West 4B2,M-Lake B West 4B2,20022208 [WIN_ID]; 2033-1-SW-0264 [AQWAB]; 61403197 [SITE_REF],,50,386018,6434975,-32.21605084,115.7904644,GDA94
61403198,61403198,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - M-Lake B West 5B2,M-Lake B West 5B2,20022209 [WIN_ID]; 2033-1-SW-0265 [AQWAB]; 61403198 [SITE_REF],,50,386018,6434975,-32.21605084,115.7904644,GDA94
61403199,61403199,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - M-Lake B West 6B2,M-Lake B West 6B2,20022210 [WIN_ID]; 2033-1-SW-0266 [AQWAB]; 61403199 [SITE_REF],,50,386018,6434975,-32.21605084,115.7904644,GDA94
61403200,61403200,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - M-Lake B West 7B2,M-Lake B West 7B2,20022211 [WIN_ID]; 2033-1-SW-0267 [AQWAB]; 61403200 [SITE_REF],,50,386018,6434975,-32.21605084,115.7904644,GDA94
61403201,61403201,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - M-Lake B...8B2,M-Lake B...8B2,20022212 [WIN_ID]; 2033-1-SW-0268 [AQWAB]; 61403201 [SITE_REF],,50,386018,6434975,-32.21605084,115.7904644,GDA94
61403202,61403202,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mud-L B West 9B2,Mud-L B West 9B2,20022213 [WIN_ID]; 2033-1-SW-0269 [AQWAB]; 61403202 [SITE_REF],,50,386018,6434975,-32.21605084,115.7904644,GDA94
61403203,61403203,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - M-Lake B West 10B2,M-Lake B West 10B2,20022214 [WIN_ID]; 2033-1-SW-0270 [AQWAB]; 61403203 [SITE_REF],,50,386018,6434975,-32.21605084,115.7904644,GDA94
61403204,61403204,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - M-Lake B West 11B2,M-Lake B West 11B2,20022215 [WIN_ID]; 2033-1-SW-0271 [AQWAB]; 61403204 [SITE_REF],,50,386018,6434975,-32.21605084,115.7904644,GDA94
61403205,61403205,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - M-Lake B West 12B2,M-Lake B West 12B2,20022216 [WIN_ID]; 2033-1-SW-0272 [AQWAB]; 61403205 [SITE_REF],,50,386018,6434975,-32.21605084,115.7904644,GDA94
61403206,61403206,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Residue B West 13B2,Residue B West 13B2,20022217 [WIN_ID]; 2033-1-SW-0273 [AQWAB]; 61403206 [SITE_REF],,50,386019,6434975,-32.21605095,115.790475,GDA94
61403207,61403207,Groundwater,Bore or Well,AWRC,Kwinana Beach - Residue B East 14 B2,Residue B East 14 B2,20022218 [WIN_ID]; 2033-1-SW-0274 [AQWAB]; 61403207 [SITE_REF],,50,386018,6434973,-32.21606888,115.7904641,GDA94
61403208,61403208,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mud Lake Bw No1,Mud Lake Bw No1,20022219 [WIN_ID]; 2033-1-SW-0275 [AQWAB]; 61403208 [SITE_REF],,50,386018,6434973,-32.21606888,115.7904641,GDA94
61403209,61403209,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mud Lakes Bw No2,Mud Lakes Bw No2,20022220 [WIN_ID]; 2033-1-SW-0276 [AQWAB]; 61403209 [SITE_REF],,50,386018,6434973,-32.21606888,115.7904641,GDA94
61403210,61403210,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - 4A,4A,20022221 [WIN_ID]; 2033-1-SW-0277 [AQWAB]; 61403210 [SITE_REF],,50,386018,6434973,-32.21606888,115.7904641,GDA94
61403211,61403211,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mud Lakes Ob1,Mud Lakes Ob1,20022222 [WIN_ID]; 2033-1-SW-0278 [AQWAB]; 61403211 [SITE_REF],,50,386018,6434973,-32.21606888,115.7904641,GDA94
61403212,61403212,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mud Lakes Ob 2,Mud Lakes Ob 2,20022223 [WIN_ID]; 2033-1-SW-0279 [AQWAB]; 61403212 [SITE_REF],,50,386018,6434973,-32.21606888,115.7904641,GDA94
61403213,61403213,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mud Lakes Ob,Mud Lakes Ob,20022224 [WIN_ID]; 2033-1-SW-0280 [AQWAB]; 61403213 [SITE_REF],,50,386018,6434973,-32.21606888,115.7904641,GDA94
61403214,61403214,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mud Lakes Ob4,Mud Lakes Ob4,20022225 [WIN_ID]; 2033-1-SW-0281 [AQWAB]; 61403214 [SITE_REF],,50,386018,6434973,-32.21606888,115.7904641,GDA94
61403215,61403215,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mud Lake Ob 5,Mud Lake Ob 5,20022226 [WIN_ID]; 2033-1-SW-0282 [AQWAB]; 61403215 [SITE_REF],,50,386018,6434973,-32.21606888,115.7904641,GDA94
61403216,61403216,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mud Lakes Ob 6,Mud Lakes Ob 6,20022227 [WIN_ID]; 2033-1-SW-0283 [AQWAB]; 61403216 [SITE_REF],,50,386018,6434973,-32.21606888,115.7904641,GDA94
61403217,61403217,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mud Lakes Ob 7,Mud Lakes Ob 7,20022228 [WIN_ID]; 2033-1-SW-0284 [AQWAB]; 61403217 [SITE_REF],,50,386016,6434976,-32.21604162,115.7904433,GDA94
61403218,61403218,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mud Lakes Ob 8,Mud Lakes Ob 8,20022229 [WIN_ID]; 2033-1-SW-0285 [AQWAB]; 61403218 [SITE_REF],,50,386017,6434976,-32.21604172,115.7904539,GDA94
61403219,61403219,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mud Lakes Ob 9,Mud Lakes Ob 9,20022230 [WIN_ID]; 2033-1-SW-0286 [AQWAB]; 61403219 [SITE_REF],,50,386016,6434976,-32.21604162,115.7904433,GDA94
61403220,61403220,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mud Lakes Ob 10,Mud Lakes Ob 10,20022231 [WIN_ID]; 2033-1-SW-0287 [AQWAB]; 61403220 [SITE_REF],,50,386016,6434976,-32.21604162,115.7904433,GDA94
61403221,61403221,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mud Lakes Ob 11,Mud Lakes Ob 11,20022232 [WIN_ID]; 2033-1-SW-0288 [AQWAB]; 61403221 [SITE_REF],,50,386016,6434976,-32.21604162,115.7904433,GDA94
61403222,61403222,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mud Lakes Ob 12,Mud Lakes Ob 12,20022233 [WIN_ID]; 2033-1-SW-0289 [AQWAB]; 61403222 [SITE_REF],,50,386016,6434976,-32.21604162,115.7904433,GDA94
61403223,61403223,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mud Lakes Ob 13,Mud Lakes Ob 13,20022234 [WIN_ID]; 2033-1-SW-0290 [AQWAB]; 61403223 [SITE_REF],,50,386018,6434974,-32.21605986,115.7904643,GDA94
61403224,61403224,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mud Lakes Ob 14,Mud Lakes Ob 14,20022235 [WIN_ID]; 2033-1-SW-0291 [AQWAB]; 61403224 [SITE_REF],,50,386018,6434974,-32.21605986,115.7904643,GDA94
61403225,61403225,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mud Lakes Ob 15,Mud Lakes Ob 15,20022236 [WIN_ID]; 2033-1-SW-0292 [AQWAB]; 61403225 [SITE_REF],,50,386018,6434975,-32.21605084,115.7904644,GDA94
61403226,61403226,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mud Lakes Ob 16,Mud Lakes Ob 16,20022237 [WIN_ID]; 2033-1-SW-0293 [AQWAB]; 61403226 [SITE_REF],,50,386018,6434975,-32.21605084,115.7904644,GDA94
61403227,61403227,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mud Lakes Ob 17,Mud Lakes Ob 17,20022238 [WIN_ID]; 2033-1-SW-0294 [AQWAB]; 61403227 [SITE_REF],,50,386018,6434975,-32.21605084,115.7904644,GDA94
61403228,61403228,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mud Lakes Ob 18,Mud Lakes Ob 18,20022239 [WIN_ID]; 2033-1-SW-0295 [AQWAB]; 61403228 [SITE_REF],,50,386018,6434975,-32.21605084,115.7904644,GDA94
61403229,61403229,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mud Lakes Ob 19,Mud Lakes Ob 19,20022240 [WIN_ID]; 2033-1-SW-0296 [AQWAB]; 61403229 [SITE_REF],,50,386018,6434975,-32.21605084,115.7904644,GDA94
61403230,61403230,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mud Lakes Ob 20,Mud Lakes Ob 20,20022241 [WIN_ID]; 2033-1-SW-0297 [AQWAB]; 61403230 [SITE_REF],,50,386018,6434975,-32.21605084,115.7904644,GDA94
61403231,61403231,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mud Lakes Ob 21,Mud Lakes Ob 21,20022242 [WIN_ID]; 2033-1-SW-0298 [AQWAB]; 61403231 [SITE_REF],,50,386018,6434975,-32.21605084,115.7904644,GDA94
61403232,61403232,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mud Lakes Ob 22,Mud Lakes Ob 22,20022243 [WIN_ID]; 2033-1-SW-0299 [AQWAB]; 61403232 [SITE_REF],,50,386018,6434975,-32.21605084,115.7904644,GDA94
61403233,61403233,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Mud Lakes Ob 23,Mud Lakes Ob 23,20022244 [WIN_ID]; 2033-1-SW-0300 [AQWAB]; 61403233 [SITE_REF],,50,386018,6434975,-32.21605084,115.7904644,GDA94
61403252,61403252,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Bore,Bore,20022265 [WIN_ID]; 2033-1-SW-0321 [AQWAB]; 61403252 [SITE_REF],,50,386001,6436230,-32.20472962,115.7904339,GDA94
61403255,61403255,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - No1,No1,20022268 [WIN_ID]; 2033-1-SW-0324 [AQWAB]; 61403255 [SITE_REF],,50,385062,6436438,-32.20275787,115.7804976,GDA94
61403256,61403256,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - No2,No2,20022269 [WIN_ID]; 2033-1-SW-0325 [AQWAB]; 61403256 [SITE_REF],,50,385030,6436446,-32.20268244,115.7801591,GDA94
61403257,61403257,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - No5,No5,20022272 [WIN_ID]; 2033-1-SW-0328 [AQWAB]; 61403257 [SITE_REF],,50,384497,6436630,-32.20096817,115.7745273,GDA94
61403258,61403258,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - No6,No6,20022273 [WIN_ID]; 2033-1-SW-0329 [AQWAB]; 61403258 [SITE_REF],,50,385109,6436399,-32.20311444,115.7809915,GDA94
61403259,61403259,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - Naval Base Primary,Naval Base Primary,20022275 [WIN_ID]; 2033-1-SW-0331 [AQWAB]; 61403259 [SITE_REF],,50,386304,6436665,-32.20083682,115.7937,GDA94
61403267,61403267,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - No19,No19,20022308 [WIN_ID]; 2033-1-SW-0364 [AQWAB]; 61403267 [SITE_REF],,50,386463,6436956,-32.19822821,115.7954213,GDA94
61403268,61403268,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - No 22 Well,No 22 Well,20022311 [WIN_ID]; 2033-1-SW-0367 [AQWAB]; 61403268 [SITE_REF],,50,386302,6437172,-32.1962637,115.7937391,GDA94
61403269,61403269,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - No24,No24,20022312 [WIN_ID]; 2033-1-SW-0368 [AQWAB]; 61403269 [SITE_REF],,50,385986,6436442,-32.20281595,115.7903001,GDA94
61403270,61403270,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - No25,No25,20022313 [WIN_ID]; 2033-1-SW-0369 [AQWAB]; 61403270 [SITE_REF],,50,385866,6436159,-32.20535629,115.7889933,GDA94
61403271,61403271,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - No26,No26,20022314 [WIN_ID]; 2033-1-SW-0370 [AQWAB]; 61403271 [SITE_REF],,50,386194,6437035,-32.19748845,115.7925772,GDA94
61403272,61403272,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - No29,No29,20022316 [WIN_ID]; 2033-1-SW-0372 [AQWAB]; 61403272 [SITE_REF],,50,385830,6436307,-32.20401774,115.788629,GDA94
61403273,61403273,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - 31,31,20022318 [WIN_ID]; 2033-1-SW-0374 [AQWAB]; 61403273 [SITE_REF],,50,386048,6436887,-32.19880854,115.7910109,GDA94
61403274,61403274,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - No35,No35,20022320 [WIN_ID]; 2033-1-SW-0376 [AQWAB]; 61403274 [SITE_REF],,50,386027,6437693,-32.19153664,115.7908843,GDA94
61403275,61403275,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - No36,No36,20022321 [WIN_ID]; 2033-1-SW-0377 [AQWAB]; 61403275 [SITE_REF],,50,385794,6437508,-32.1931816,115.7883908,GDA94
61403277,61403277,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - No38 (Sec 8),No38 (Sec 8),20022323 [WIN_ID]; 2033-1-SW-0379 [AQWAB]; 61403277 [SITE_REF],,50,385755,6437584,-32.19249215,115.7879862,GDA94
61403279,61403279,Groundwater,Bore or Well,AWRC,Murray River Catchment 614 - No 48,No 48,20022325 [WIN_ID]; 2033-1-SW-0381 [AQWAB]; 61403279 [SITE_REF],,50,385811,6437280,-32.19523979,115.7885438,GDA94
