Date,Depth,Bottom Depth (m),QC,Cloud Cover (%),QC,Conductivity (\muS/cm),QC,Nitrate (mg/L),QC,Ammonium (mg/L),QC,O2 Saturation (%),QC,Oxygen (mg/L),QC,pH (),QC,Filterable Reactive Phosphate (mg/L),QC,Salinity (psu),QC,Secchi depth (m),QC,Temperature (^{\circ}C),QC,Turbidity (NTU),QC,Wind Direction ((ø)),QC,Wind Speed (m/s),QC
19-09-2011 09:42:00,0.00,-3.1000,Good,85.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,0.8000,Good,    ,,    ,,315.0000,Good,1.5300,Good
19-09-2011 09:42:20,-1.07,    ,,    ,,6703.0000,Good,    ,,    ,,79.8000,Good,7.7200,Good,7.4400,Good,    ,,3.6900,Good,    ,,15.9100,Good,    ,,    ,,    ,
19-09-2011 09:42:56,-1.53,    ,,    ,,6700.0000,Good,    ,,    ,,79.7000,Good,7.7100,Good,7.4300,Good,    ,,3.6900,Good,    ,,15.8900,Good,    ,,    ,,    ,
19-09-2011 09:43:22,-2.08,    ,,    ,,6699.0000,Good,    ,,    ,,79.6000,Good,7.7000,Good,7.4300,Good,    ,,3.6900,Good,    ,,15.8900,Good,    ,,    ,,    ,
19-09-2011 09:43:47,-2.53,    ,,    ,,6700.0000,Good,    ,,    ,,79.5000,Good,7.6900,Good,7.4300,Good,    ,,3.6900,Good,    ,,15.8900,Good,    ,,    ,,    ,
19-09-2011 09:44:18,-3.04,    ,,    ,,6700.0000,Good,    ,,    ,,79.3000,Good,7.6800,Good,7.4300,Good,    ,,3.6900,Good,    ,,15.8800,Good,    ,,    ,,    ,
26-09-2011 09:43:49,-0.25,    ,,    ,,8991.0000,Good,    ,,    ,,93.7000,Good,8.8600,Good,7.6700,Good,    ,,5.0500,Good,    ,,16.5700,Good,    ,,    ,,    ,
26-09-2011 09:44:00,0.00,-2.7000,Good,100.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,0.7000,Good,    ,,    ,,135.0000,Good,1.5300,Good
26-09-2011 09:44:24,-0.52,    ,,    ,,9266.0000,Good,    ,,    ,,93.8000,Good,8.8700,Good,7.6600,Good,    ,,5.2200,Good,    ,,16.5200,Good,    ,,    ,,    ,
26-09-2011 09:44:56,-1.03,    ,,    ,,9251.0000,Good,    ,,    ,,93.8000,Good,8.8800,Good,7.6600,Good,    ,,5.2100,Good,    ,,16.5200,Good,    ,,    ,,    ,
26-09-2011 09:45:49,-1.55,    ,,    ,,9339.0000,Good,    ,,    ,,89.4000,Good,8.4700,Good,7.6000,Good,    ,,5.2600,Good,    ,,16.4000,Good,    ,,    ,,    ,
26-09-2011 09:46:34,-2.01,    ,,    ,,9357.0000,Good,    ,,    ,,86.7000,Good,8.2200,Good,7.5700,Good,    ,,5.2700,Good,    ,,16.3600,Good,    ,,    ,,    ,
26-09-2011 09:47:11,-2.50,    ,,    ,,9363.0000,Good,    ,,    ,,85.2000,Good,8.0900,Good,7.5600,Good,    ,,5.2800,Good,    ,,16.3500,Good,    ,,    ,,    ,
03-10-2011 09:54:53,-0.21,    ,,    ,,8325.0000,Good,    ,,    ,,73.2000,Good,6.7200,Good,7.4500,Good,    ,,4.6500,Good,    ,,18.1500,Good,    ,,    ,,    ,
03-10-2011 09:55:00,0.00,-2.7000,Good,80.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,270.0000,Good,0.5100,Good
03-10-2011 09:55:40,-0.52,    ,,    ,,8326.0000,Good,    ,,    ,,73.0000,Good,6.7000,Good,7.4300,Good,    ,,4.6500,Good,    ,,18.1600,Good,    ,,    ,,    ,
03-10-2011 09:56:49,-1.02,    ,,    ,,8335.0000,Good,    ,,    ,,72.6000,Good,6.6600,Good,7.4200,Good,    ,,4.6600,Good,    ,,18.1400,Good,    ,,    ,,    ,
03-10-2011 09:57:28,-1.51,    ,,    ,,8338.0000,Good,    ,,    ,,71.8000,Good,6.6200,Good,7.4200,Good,    ,,4.6600,Good,    ,,17.9900,Good,    ,,    ,,    ,
03-10-2011 09:58:12,-2.04,    ,,    ,,8338.0000,Good,    ,,    ,,71.4000,Good,6.5700,Good,7.4100,Good,    ,,4.6600,Good,    ,,17.9700,Good,    ,,    ,,    ,
03-10-2011 09:58:52,-2.51,    ,,    ,,8338.0000,Good,    ,,    ,,71.1000,Good,6.5500,Good,7.4100,Good,    ,,4.6600,Good,    ,,17.9600,Good,    ,,    ,,    ,
10-10-2011 10:45:00,0.00,-2.9000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,90.0000,Good,2.5500,Good
10-10-2011 10:45:10,-0.20,    ,,    ,,12350.0000,Good,    ,,    ,,71.9000,Good,6.3700,Good,7.5300,Good,    ,,7.1000,Good,    ,,19.2400,Good,    ,,    ,,    ,
10-10-2011 10:46:01,-0.50,    ,,    ,,12400.0000,Good,    ,,    ,,70.3000,Good,6.2400,Good,7.5100,Good,    ,,7.1400,Good,    ,,19.1100,Good,    ,,    ,,    ,
10-10-2011 10:46:29,-1.01,    ,,    ,,12460.0000,Good,    ,,    ,,69.8000,Good,6.2000,Good,7.5100,Good,    ,,7.1700,Good,    ,,19.0200,Good,    ,,    ,,    ,
10-10-2011 10:48:14,-1.51,    ,,    ,,12450.0000,Good,    ,,    ,,68.9000,Good,6.1200,Good,7.5000,Good,    ,,7.1600,Good,    ,,19.0400,Good,    ,,    ,,    ,
10-10-2011 10:49:05,-2.04,    ,,    ,,12500.0000,Good,    ,,    ,,67.1000,Good,5.9600,Good,7.4900,Good,    ,,7.1900,Good,    ,,18.9800,Good,    ,,    ,,    ,
10-10-2011 10:50:12,-2.51,    ,,    ,,12590.0000,Good,    ,,    ,,63.5000,Good,5.6500,Good,7.4600,Good,    ,,7.2500,Good,    ,,18.9500,Good,    ,,    ,,    ,
10-10-2011 10:51:21,-2.66,    ,,    ,,12600.0000,Good,    ,,    ,,62.6000,Good,5.5600,Good,7.4500,Good,    ,,7.2600,Good,    ,,18.9400,Good,    ,,    ,,    ,
17-10-2011 10:01:13,-0.20,    ,,    ,,10750.0000,Good,    ,,    ,,67.9000,Good,5.7600,Good,7.5200,Good,    ,,6.1000,Good,    ,,21.7700,Good,    ,,    ,,    ,
17-10-2011 10:02:00,0.00,-2.8000,Good,100.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,    ,,0.0000,Good
17-10-2011 10:02:13,-0.51,    ,,    ,,10740.0000,Good,    ,,    ,,67.6000,Good,5.7300,Good,7.5100,Good,    ,,6.1000,Good,    ,,21.7700,Good,    ,,    ,,    ,
17-10-2011 10:03:00,-1.00,    ,,    ,,10750.0000,Good,    ,,    ,,67.1000,Good,5.7000,Good,7.5100,Good,    ,,6.1000,Good,    ,,21.6800,Good,    ,,    ,,    ,
17-10-2011 10:03:39,-1.51,    ,,    ,,10760.0000,Good,    ,,    ,,65.5000,Good,5.5900,Good,7.5000,Good,    ,,6.1100,Good,    ,,21.4400,Good,    ,,    ,,    ,
17-10-2011 10:04:23,-2.00,    ,,    ,,10760.0000,Good,    ,,    ,,65.2000,Good,5.5600,Good,7.4900,Good,    ,,6.1100,Good,    ,,21.4200,Good,    ,,    ,,    ,
17-10-2011 10:05:53,-2.50,    ,,    ,,10760.0000,Good,    ,,    ,,65.0000,Good,5.5500,Good,7.4900,Good,    ,,6.1100,Good,    ,,21.4200,Good,    ,,    ,,    ,
17-10-2011 10:06:22,-2.70,    ,,    ,,10760.0000,Good,    ,,    ,,64.8000,Good,5.5300,Good,7.4900,Good,    ,,6.1100,Good,    ,,21.4200,Good,    ,,    ,,    ,
24-10-2011 10:08:18,-0.24,    ,,    ,,11040.0000,Good,    ,,    ,,63.7000,Good,5.4000,Good,7.3800,Good,    ,,6.2800,Good,    ,,21.7100,Good,    ,,    ,,    ,
24-10-2011 10:09:00,0.00,-2.5000,Good,50.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.2000,Good,    ,,    ,,135.0000,Good,1.5300,Good
24-10-2011 10:09:11,-0.54,    ,,    ,,11030.0000,Good,    ,,    ,,62.2000,Good,5.3200,Good,7.3700,Good,    ,,6.2800,Good,    ,,21.1700,Good,    ,,    ,,    ,
24-10-2011 10:10:48,-1.02,    ,,    ,,11050.0000,Good,    ,,    ,,61.0000,Good,5.2200,Good,7.3600,Good,    ,,6.2900,Good,    ,,21.1600,Good,    ,,    ,,    ,
24-10-2011 10:11:20,-1.53,    ,,    ,,11030.0000,Good,    ,,    ,,60.3000,Good,5.1900,Good,7.3500,Good,    ,,6.2800,Good,    ,,20.8800,Good,    ,,    ,,    ,
24-10-2011 10:11:47,-2.10,    ,,    ,,11040.0000,Good,    ,,    ,,58.9000,Good,5.0900,Good,7.3500,Good,    ,,6.2800,Good,    ,,20.7500,Good,    ,,    ,,    ,
24-10-2011 10:12:44,-2.28,    ,,    ,,11040.0000,Good,    ,,    ,,57.3000,Good,4.9500,Good,7.3400,Good,    ,,6.2900,Good,    ,,20.7300,Good,    ,,    ,,    ,
31-10-2011 10:02:44,-0.22,    ,,    ,,10110.0000,Good,    ,,    ,,86.1000,Good,7.2300,Good,7.6700,Good,    ,,5.7100,Good,    ,,22.4200,Good,    ,,    ,,    ,
31-10-2011 10:03:00,0.00,-2.5000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.2000,Good,    ,,    ,,90.0000,Good,2.5500,Good
31-10-2011 10:03:22,-0.55,    ,,    ,,10220.0000,Good,    ,,    ,,83.5000,Good,7.1000,Good,7.6200,Good,    ,,5.7800,Good,    ,,21.7400,Good,    ,,    ,,    ,
31-10-2011 10:03:50,-1.03,    ,,    ,,10230.0000,Good,    ,,    ,,82.8000,Good,7.0700,Good,7.6000,Good,    ,,5.7900,Good,    ,,21.5300,Good,    ,,    ,,    ,
31-10-2011 10:04:12,-1.53,    ,,    ,,10240.0000,Good,    ,,    ,,82.3000,Good,7.0500,Good,7.5900,Good,    ,,5.7900,Good,    ,,21.3200,Good,    ,,    ,,    ,
31-10-2011 10:04:34,-2.10,    ,,    ,,10240.0000,Good,    ,,    ,,81.9000,Good,7.0300,Good,7.5800,Good,    ,,5.7900,Good,    ,,21.2400,Good,    ,,    ,,    ,
31-10-2011 10:04:51,-2.35,    ,,    ,,10230.0000,Good,    ,,    ,,81.7000,Good,7.0100,Good,7.5700,Good,    ,,5.7900,Good,    ,,21.2300,Good,    ,,    ,,    ,
07-11-2011 10:16:05,-0.24,    ,,    ,,13950.0000,Good,    ,,    ,,65.4000,Good,5.5200,Good,7.5000,Good,    ,,8.0900,Good,    ,,21.3300,Good,    ,,    ,,    ,
07-11-2011 10:16:58,-0.53,    ,,    ,,13950.0000,Good,    ,,    ,,65.1000,Good,5.5100,Good,7.5000,Good,    ,,8.0900,Good,    ,,21.2600,Good,    ,,    ,,    ,
07-11-2011 10:17:00,0.00,-2.9000,Good,95.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.1000,Good,    ,,    ,,315.0000,Good,0.5100,Good
07-11-2011 10:17:47,-1.01,    ,,    ,,13950.0000,Good,    ,,    ,,64.8000,Good,5.4800,Good,7.4900,Good,    ,,8.0900,Good,    ,,21.2200,Good,    ,,    ,,    ,
07-11-2011 10:18:37,-1.51,    ,,    ,,13940.0000,Good,    ,,    ,,63.7000,Good,5.4200,Good,7.4900,Good,    ,,8.0800,Good,    ,,20.9400,Good,    ,,    ,,    ,
07-11-2011 10:19:34,-2.05,    ,,    ,,13940.0000,Good,    ,,    ,,62.6000,Good,5.3300,Good,7.4800,Good,    ,,8.0900,Good,    ,,20.8800,Good,    ,,    ,,    ,
07-11-2011 10:20:31,-2.53,    ,,    ,,13950.0000,Good,    ,,    ,,61.7000,Good,5.2600,Good,7.4700,Good,    ,,8.0900,Good,    ,,20.8700,Good,    ,,    ,,    ,
07-11-2011 10:21:12,-2.67,    ,,    ,,13950.0000,Good,    ,,    ,,61.8000,Good,5.2600,Good,7.4700,Good,    ,,8.0900,Good,    ,,20.8700,Good,    ,,    ,,    ,
14-11-2011 10:18:48,-0.21,    ,,    ,,12450.0000,Good,    ,,    ,,76.0000,Good,6.2900,Good,7.6200,Good,    ,,7.1400,Good,    ,,22.7000,Good,    ,,    ,,    ,
14-11-2011 10:19:00,0.00,-2.7000,Good,90.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.1000,Good,    ,,    ,,225.0000,Good,1.0200,Good
14-11-2011 10:19:39,-0.51,    ,,    ,,12450.0000,Good,    ,,    ,,75.4000,Good,6.2400,Good,7.6100,Good,    ,,7.1500,Good,    ,,22.6700,Good,    ,,    ,,    ,
14-11-2011 10:20:43,-1.01,    ,,    ,,12450.0000,Good,    ,,    ,,74.2000,Good,6.1700,Good,7.6000,Good,    ,,7.1400,Good,    ,,22.4200,Good,    ,,    ,,    ,
14-11-2011 10:21:34,-1.50,    ,,    ,,12460.0000,Good,    ,,    ,,73.4000,Good,6.1200,Good,7.5900,Good,    ,,7.1500,Good,    ,,22.3100,Good,    ,,    ,,    ,
14-11-2011 10:22:33,-2.01,    ,,    ,,12490.0000,Good,    ,,    ,,73.1000,Good,6.1000,Good,7.5900,Good,    ,,7.1700,Good,    ,,22.2700,Good,    ,,    ,,    ,
14-11-2011 10:23:24,-2.52,    ,,    ,,12490.0000,Good,    ,,    ,,72.9000,Good,6.0800,Good,7.5800,Good,    ,,7.1700,Good,    ,,22.2700,Good,    ,,    ,,    ,
21-11-2011 10:23:27,-0.20,    ,,    ,,10500.0000,Good,    ,,    ,,76.4000,Good,6.2600,Good,7.4900,Good,    ,,5.9400,Good,    ,,23.6300,Good,    ,,    ,,    ,
21-11-2011 10:24:00,0.00,-2.3000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,    ,,0.0000,Good
21-11-2011 10:24:15,-0.50,    ,,    ,,10520.0000,Good,    ,,    ,,76.4000,Good,6.2800,Good,7.4900,Good,    ,,5.9500,Good,    ,,23.4000,Good,    ,,    ,,    ,
21-11-2011 10:25:33,-1.05,    ,,    ,,10540.0000,Good,    ,,    ,,69.7000,Good,5.7800,Good,7.4600,Good,    ,,5.9700,Good,    ,,22.9700,Good,    ,,    ,,    ,
21-11-2011 10:26:50,-1.52,    ,,    ,,10540.0000,Good,    ,,    ,,66.8000,Good,5.5500,Good,7.4300,Good,    ,,5.9700,Good,    ,,22.8300,Good,    ,,    ,,    ,
21-11-2011 10:27:31,-2.01,    ,,    ,,10540.0000,Good,    ,,    ,,66.4000,Good,5.5200,Good,7.4200,Good,    ,,5.9700,Good,    ,,22.8100,Good,    ,,    ,,    ,
28-11-2011 10:22:00,0.00,-2.4500,Good,80.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,225.0000,Good,1.0200,Good
28-11-2011 10:22:40,-0.22,    ,,    ,,10690.0000,Good,    ,,    ,,63.6000,Good,5.1500,Good,7.4000,Good,    ,,6.0500,Good,    ,,24.1500,Good,    ,,    ,,    ,
28-11-2011 10:23:07,-0.51,    ,,    ,,10690.0000,Good,    ,,    ,,63.5000,Good,5.1500,Good,7.4000,Good,    ,,6.0500,Good,    ,,24.1600,Good,    ,,    ,,    ,
28-11-2011 10:23:41,-0.98,    ,,    ,,10690.0000,Good,    ,,    ,,62.5000,Good,5.0700,Good,7.3900,Good,    ,,6.0500,Good,    ,,24.1500,Good,    ,,    ,,    ,
28-11-2011 10:24:14,-1.50,    ,,    ,,10680.0000,Good,    ,,    ,,61.2000,Good,4.9700,Good,7.3900,Good,    ,,6.0500,Good,    ,,24.0900,Good,    ,,    ,,    ,
28-11-2011 10:24:40,-1.98,    ,,    ,,10680.0000,Good,    ,,    ,,60.3000,Good,4.9000,Good,7.3800,Good,    ,,6.0500,Good,    ,,24.0900,Good,    ,,    ,,    ,
28-11-2011 10:25:12,-2.46,    ,,    ,,10690.0000,Good,    ,,    ,,59.9000,Good,4.8600,Good,7.3800,Good,    ,,6.0500,Good,    ,,24.0800,Good,    ,,    ,,    ,
05-12-2011 10:47:09,-0.26,    ,,    ,,12190.0000,Good,    ,,    ,,73.3000,Good,5.8400,Good,7.4900,Good,    ,,6.9700,Good,    ,,24.7800,Good,    ,,    ,,    ,
05-12-2011 10:47:59,-0.54,    ,,    ,,12190.0000,Good,    ,,    ,,72.9000,Good,5.8200,Good,7.4800,Good,    ,,6.9700,Good,    ,,24.6900,Good,    ,,    ,,    ,
05-12-2011 10:48:00,0.00,-2.6000,Good,80.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,0.8000,Good,    ,,    ,,    ,,0.0000,Good
05-12-2011 10:48:53,-1.02,    ,,    ,,12220.0000,Good,    ,,    ,,66.7000,Good,5.3400,Good,7.4500,Good,    ,,6.9900,Good,    ,,24.5800,Good,    ,,    ,,    ,
05-12-2011 10:49:46,-1.53,    ,,    ,,12890.0000,Good,    ,,    ,,43.1000,Good,3.4500,Good,7.3500,Good,    ,,7.4000,Good,    ,,24.4300,Good,    ,,    ,,    ,
05-12-2011 10:51:04,-2.05,    ,,    ,,15560.0000,Good,    ,,    ,,8.7000,Good,0.6900,Good,7.1800,Good,    ,,9.0800,Good,    ,,24.4900,Good,    ,,    ,,    ,
05-12-2011 10:51:51,-2.54,    ,,    ,,16080.0000,Good,    ,,    ,,3.6000,Good,0.2900,Good,7.1500,Good,    ,,9.4100,Good,    ,,24.5200,Good,    ,,    ,,    ,
12-12-2011 10:20:00,0.00,-2.6000,Good,100.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,45.0000,Good,0.5100,Good
12-12-2011 10:20:21,-0.25,    ,,    ,,8678.0000,Good,    ,,    ,,48.5000,Good,3.9400,Good,7.3000,Good,    ,,4.8400,Good,    ,,24.4200,Good,    ,,    ,,    ,
12-12-2011 10:20:54,-0.53,    ,,    ,,8685.0000,Good,    ,,    ,,46.6000,Good,3.7800,Good,7.2700,Good,    ,,4.8400,Good,    ,,24.4200,Good,    ,,    ,,    ,
12-12-2011 10:21:25,-1.09,    ,,    ,,8684.0000,Good,    ,,    ,,46.1000,Good,3.7500,Good,7.2500,Good,    ,,4.8400,Good,    ,,24.4300,Good,    ,,    ,,    ,
12-12-2011 10:21:58,-1.57,    ,,    ,,8855.0000,Good,    ,,    ,,44.2000,Good,3.5800,Good,7.2300,Good,    ,,4.9400,Good,    ,,24.5000,Good,    ,,    ,,    ,
12-12-2011 10:22:34,-2.02,    ,,    ,,9048.0000,Good,    ,,    ,,44.1000,Good,3.5700,Good,7.2100,Good,    ,,5.0600,Good,    ,,24.6000,Good,    ,,    ,,    ,
12-12-2011 10:23:11,-2.39,    ,,    ,,9311.0000,Good,    ,,    ,,43.4000,Good,3.5100,Good,7.1900,Good,    ,,5.2100,Good,    ,,24.6900,Good,    ,,    ,,    ,
19-12-2011 10:25:47,-0.20,    ,,    ,,10510.0000,Good,    ,,    ,,47.3000,Good,3.7000,Good,7.3000,Good,    ,,5.9300,Good,    ,,26.1600,Good,    ,,    ,,    ,
19-12-2011 10:26:00,0.00,-2.6000,Good,10.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.5000,Good,    ,,    ,,135.0000,Good,0.5100,Good
19-12-2011 10:26:27,-0.50,    ,,    ,,10520.0000,Good,    ,,    ,,45.9000,Good,3.6100,Good,7.2700,Good,    ,,5.9400,Good,    ,,25.9200,Good,    ,,    ,,    ,
19-12-2011 10:27:01,-1.00,    ,,    ,,10500.0000,Good,    ,,    ,,41.2000,Good,3.2700,Good,7.2500,Good,    ,,5.9300,Good,    ,,25.3800,Good,    ,,    ,,    ,
19-12-2011 10:27:39,-1.48,    ,,    ,,10580.0000,Good,    ,,    ,,39.6000,Good,3.1400,Good,7.2300,Good,    ,,5.9800,Good,    ,,25.3800,Good,    ,,    ,,    ,
19-12-2011 10:28:10,-2.03,    ,,    ,,10590.0000,Good,    ,,    ,,37.9000,Good,3.0100,Good,7.2200,Good,    ,,5.9800,Good,    ,,25.3300,Good,    ,,    ,,    ,
19-12-2011 10:28:47,-2.50,    ,,    ,,10560.0000,Good,    ,,    ,,35.1000,Good,2.7900,Good,7.2100,Good,    ,,5.9600,Good,    ,,25.2600,Good,    ,,    ,,    ,
28-12-2011 10:21:42,-0.20,    ,,    ,,13840.0000,Good,    ,,    ,,71.2000,Good,5.4800,Good,7.4400,Good,    ,,7.9800,Good,    ,,26.4600,Good,    ,,    ,,    ,
28-12-2011 10:23:00,0.00,-2.6500,Good,60.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,135.0000,Good,0.5100,Good
28-12-2011 10:24:01,-0.50,    ,,    ,,13850.0000,Good,    ,,    ,,70.0000,Good,5.3900,Good,7.4300,Good,    ,,7.9900,Good,    ,,26.4300,Good,    ,,    ,,    ,
28-12-2011 10:24:49,-1.01,    ,,    ,,13870.0000,Good,    ,,    ,,69.5000,Good,5.3500,Good,7.4300,Good,    ,,8.0000,Good,    ,,26.4200,Good,    ,,    ,,    ,
28-12-2011 10:25:23,-1.51,    ,,    ,,13870.0000,Good,    ,,    ,,69.5000,Good,5.3500,Good,7.4300,Good,    ,,8.0000,Good,    ,,26.4400,Good,    ,,    ,,    ,
28-12-2011 10:25:57,-2.00,    ,,    ,,13870.0000,Good,    ,,    ,,69.1000,Good,5.3200,Good,7.4300,Good,    ,,8.0000,Good,    ,,26.4200,Good,    ,,    ,,    ,
28-12-2011 10:27:28,-2.51,    ,,    ,,13890.0000,Good,    ,,    ,,66.2000,Good,5.1000,Good,7.4200,Good,    ,,8.0100,Good,    ,,26.3900,Good,    ,,    ,,    ,
03-01-2012 10:10:00,0.00,-2.6000,Good,1.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,90.0000,Good,1.5300,Good
03-01-2012 10:10:26,-0.23,    ,,    ,,15190.0000,Good,    ,,    ,,55.5000,Good,4.1900,Good,7.4800,Good,    ,,8.8100,Good,    ,,27.3100,Good,    ,,    ,,    ,
03-01-2012 10:11:08,-0.53,    ,,    ,,15200.0000,Good,    ,,    ,,55.2000,Good,4.1600,Good,7.4700,Good,    ,,8.8200,Good,    ,,27.3700,Good,    ,,    ,,    ,
03-01-2012 10:12:08,-1.01,    ,,    ,,15240.0000,Good,    ,,    ,,50.3000,Good,3.8100,Good,7.4600,Good,    ,,8.8500,Good,    ,,26.9500,Good,    ,,    ,,    ,
03-01-2012 10:13:16,-1.54,    ,,    ,,15230.0000,Good,    ,,    ,,43.0000,Good,3.2800,Good,7.4200,Good,    ,,8.8400,Good,    ,,26.7200,Good,    ,,    ,,    ,
03-01-2012 10:14:01,-2.03,    ,,    ,,15200.0000,Good,    ,,    ,,39.0000,Good,2.9800,Good,7.4000,Good,    ,,8.8300,Good,    ,,26.6500,Good,    ,,    ,,    ,
03-01-2012 10:14:35,-2.54,    ,,    ,,15220.0000,Good,    ,,    ,,38.1000,Good,2.9100,Good,7.3900,Good,    ,,8.8400,Good,    ,,26.6600,Good,    ,,    ,,    ,
09-01-2012 10:52:00,0.00,-2.1000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.1000,Good,    ,,    ,,90.0000,Good,1.0200,Good
09-01-2012 10:52:49,-0.21,    ,,    ,,16400.0000,Good,    ,,    ,,46.3000,Good,3.5700,Good,7.4200,Good,    ,,9.6000,Good,    ,,25.7700,Good,    ,,    ,,    ,
09-01-2012 10:53:18,-0.48,    ,,    ,,16430.0000,Good,    ,,    ,,46.7000,Good,3.6000,Good,7.4100,Good,    ,,9.6100,Good,    ,,25.8100,Good,    ,,    ,,    ,
09-01-2012 10:54:01,-1.00,    ,,    ,,16400.0000,Good,    ,,    ,,45.5000,Good,3.5100,Good,7.4000,Good,    ,,9.6000,Good,    ,,25.7800,Good,    ,,    ,,    ,
09-01-2012 10:54:24,-1.48,    ,,    ,,16400.0000,Good,    ,,    ,,42.1000,Good,3.2700,Good,7.3900,Good,    ,,9.6000,Good,    ,,25.3600,Good,    ,,    ,,    ,
09-01-2012 10:54:54,-2.02,    ,,    ,,16400.0000,Good,    ,,    ,,38.8000,Good,3.0200,Good,7.3700,Good,    ,,9.6000,Good,    ,,25.3100,Good,    ,,    ,,    ,
16-01-2012 10:24:28,-0.21,    ,,    ,,21420.0000,Good,    ,,    ,,108.3000,Good,7.9200,Good,7.6000,Good,    ,,12.8000,Good,    ,,27.8200,Good,    ,,    ,,    ,
16-01-2012 10:25:00,0.00,-2.6000,Good,30.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,225.0000,Good,2.0400,Good
16-01-2012 10:25:08,-0.53,    ,,    ,,21520.0000,Good,    ,,    ,,104.0000,Good,7.6100,Good,7.5700,Good,    ,,12.8700,Good,    ,,27.7800,Good,    ,,    ,,    ,
16-01-2012 10:26:02,-1.02,    ,,    ,,23140.0000,Good,    ,,    ,,89.5000,Good,6.5300,Good,7.3900,Good,    ,,13.9300,Good,    ,,27.5400,Good,    ,,    ,,    ,
16-01-2012 10:26:47,-1.56,    ,,    ,,24230.0000,Good,    ,,    ,,83.8000,Good,6.1000,Good,7.2800,Good,    ,,14.6600,Good,    ,,27.4800,Good,    ,,    ,,    ,
16-01-2012 10:27:49,-2.05,    ,,    ,,24750.0000,Good,    ,,    ,,67.2000,Good,4.8800,Good,7.2000,Good,    ,,15.0000,Good,    ,,27.4700,Good,    ,,    ,,    ,
16-01-2012 10:29:29,-2.52,    ,,    ,,25830.0000,Good,    ,,    ,,27.1000,Good,1.9600,Good,7.0800,Good,    ,,15.7100,Good,    ,,27.5500,Good,    ,,    ,,    ,
23-01-2012 10:31:00,0.00,-2.7000,Good,25.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,0.2000,Good,    ,,    ,,    ,,0.0000,Good
23-01-2012 10:31:04,-0.24,    ,,    ,,8382.0000,Good,    ,,    ,,6.0000,Good,0.4600,Good,7.0600,Good,    ,,4.6400,Good,    ,,26.8100,Good,    ,,    ,,    ,
23-01-2012 10:32:02,-0.54,    ,,    ,,8200.0000,Good,    ,,    ,,3.6000,Good,0.2800,Good,7.0000,Good,    ,,4.5400,Good,    ,,26.5300,Good,    ,,    ,,    ,
23-01-2012 10:32:44,-1.02,    ,,    ,,8488.0000,Good,    ,,    ,,3.0000,Good,0.2400,Good,6.9700,Good,    ,,4.7100,Good,    ,,26.4300,Good,    ,,    ,,    ,
23-01-2012 10:33:07,-1.50,    ,,    ,,9191.0000,Good,    ,,    ,,2.9000,Good,0.2300,Good,6.9400,Good,    ,,5.1300,Good,    ,,26.5500,Good,    ,,    ,,    ,
23-01-2012 10:33:52,-2.03,    ,,    ,,15460.0000,Good,    ,,    ,,3.1000,Good,0.2300,Good,6.9100,Good,    ,,8.9800,Good,    ,,27.9600,Good,    ,,    ,,    ,
23-01-2012 10:34:23,-2.55,    ,,    ,,19590.0000,Good,    ,,    ,,11.0000,Good,0.8000,Good,6.9400,Good,    ,,11.6000,Good,    ,,28.6300,Good,    ,,    ,,    ,
30-01-2012 10:12:00,0.00,-2.5000,Good,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,0.7000,Good,    ,,    ,,90.0000,Good,5.6100,Good
30-01-2012 10:12:10,-0.23,    ,,    ,,14820.0000,Good,    ,,    ,,59.9000,Good,4.6300,Good,7.2100,Good,    ,,8.5900,Good,    ,,26.0400,Good,    ,,    ,,    ,
