Date,Depth,Bottom Depth (m),QC,Chlorophyll-a (\mug/L),QC,Chlorophyll-c (\mug/L),QC,Chlorophyll sample volume ((mL)),QC,Cloud Cover (%),QC,Conductivity (\muS/cm),QC,O2 Saturation (%),QC,Oxygen (mg/L),QC,pH (),QC,Phaeophytin a (mg/L),QC,Salinity (psu),QC,Secchi depth (m),QC,Temperature (^{\circ}C),QC,Turbidity (NTU),QC,Wind Direction ((ø)),QC,Wind Speed (m/s),QC
29-07-2013 09:38:55,-1.01,    ,,    ,,    ,,    ,,    ,,9468.0000,Good,81.3000,Good,8.2800,Good,7.5200,Good,    ,,5.3400,Good,    ,,12.9900,Good,17.2000,Good,    ,,    ,
29-07-2013 09:40:12,-1.40,    ,,    ,,    ,,    ,,    ,,9464.0000,Good,81.0000,Good,8.2600,Good,7.5200,Good,    ,,5.3400,Good,    ,,12.9900,Good,18.2000,Good,    ,,    ,
29-07-2013 09:40:37,-1.70,    ,,    ,,    ,,    ,,    ,,9465.0000,Good,80.9000,Good,8.2500,Good,7.5200,Good,    ,,5.3400,Good,    ,,12.9900,Good,19.5000,Good,    ,,    ,
05-08-2013 09:01:00,0.00,-2.1000,Good,    ,,    ,,    ,,90.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,    ,,0.0000,Good
05-08-2013 09:30:23,-0.21,    ,,    ,,    ,,    ,,    ,,14800.0000,Good,84.7000,Good,8.1300,Good,7.7700,Good,    ,,8.6400,Good,    ,,14.8200,Good,4.2000,Good,    ,,    ,
05-08-2013 09:31:22,-0.52,    ,,    ,,    ,,    ,,    ,,14800.0000,Good,82.2000,Good,7.9100,Good,7.7600,Good,    ,,8.6400,Good,    ,,14.7200,Good,4.6000,Good,    ,,    ,
05-08-2013 09:32:10,-1.06,    ,,    ,,    ,,    ,,    ,,14800.0000,Good,81.9000,Good,7.8700,Good,7.7600,Good,    ,,8.6400,Good,    ,,14.7700,Good,4.6000,Good,    ,,    ,
05-08-2013 09:32:31,-1.53,    ,,    ,,    ,,    ,,    ,,14800.0000,Good,81.7000,Good,7.8700,Good,7.7600,Good,    ,,8.6400,Good,    ,,14.6900,Good,4.9000,Good,    ,,    ,
05-08-2013 09:33:07,-1.90,    ,,    ,,    ,,    ,,    ,,14810.0000,Good,81.2000,Good,7.8200,Good,7.7500,Good,    ,,8.6500,Good,    ,,14.6500,Good,5.3000,Good,    ,,    ,
12-08-2013 09:15:28,-0.25,    ,,    ,,    ,,    ,,    ,,12020.0000,Good,86.6000,Good,8.2900,Good,7.5600,Good,    ,,6.9000,Good,    ,,15.4300,Good,26.5000,Good,    ,,    ,
12-08-2013 09:16:00,0.00,-2.2000,Good,    ,,    ,,    ,,60.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,0.4000,Good,    ,,    ,,    ,,0.0000,Good
12-08-2013 09:16:26,-0.49,    ,,    ,,    ,,    ,,    ,,12020.0000,Good,85.4000,Good,8.1800,Good,7.5600,Good,    ,,6.9000,Good,    ,,15.4300,Good,27.0000,Good,    ,,    ,
12-08-2013 09:17:41,-1.01,    ,,    ,,    ,,    ,,    ,,12020.0000,Good,85.4000,Good,8.1800,Good,7.5700,Good,    ,,6.9000,Good,    ,,15.4300,Good,28.1000,Good,    ,,    ,
12-08-2013 09:17:56,-1.54,    ,,    ,,    ,,    ,,    ,,12020.0000,Good,85.1000,Good,8.1500,Good,7.5600,Good,    ,,6.9100,Good,    ,,15.4300,Good,28.4000,Good,    ,,    ,
12-08-2013 09:18:39,-2.07,    ,,    ,,    ,,    ,,    ,,12020.0000,Good,84.9000,Good,8.1300,Good,7.5700,Good,    ,,6.9100,Good,    ,,15.4300,Good,29.9000,Good,    ,,    ,
19-08-2013 09:27:28,-0.22,    ,,    ,,    ,,    ,,    ,,9935.0000,Good,85.6000,Good,8.4700,Good,7.5700,Good,    ,,5.6300,Good,    ,,14.2800,Good,6.3000,Good,    ,,    ,
19-08-2013 09:29:00,0.00,-2.5000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,    ,,0.0000,Good
19-08-2013 09:29:02,-0.49,    ,,    ,,    ,,    ,,    ,,9951.0000,Good,85.8000,Good,8.4900,Good,7.5800,Good,    ,,5.6400,Good,    ,,14.2600,Good,6.7000,Good,    ,,    ,
19-08-2013 09:29:40,-1.02,    ,,    ,,    ,,    ,,    ,,9953.0000,Good,85.4000,Good,8.4500,Good,7.5800,Good,    ,,5.6400,Good,    ,,14.2500,Good,6.7000,Good,    ,,    ,
19-08-2013 09:30:17,-1.50,    ,,    ,,    ,,    ,,    ,,9946.0000,Good,85.3000,Good,8.4400,Good,7.5800,Good,    ,,5.6300,Good,    ,,14.2700,Good,6.7000,Good,    ,,    ,
19-08-2013 09:32:29,-2.32,    ,,    ,,    ,,    ,,    ,,9942.0000,Good,85.3000,Good,8.4400,Good,7.5800,Good,    ,,5.6300,Good,    ,,14.2700,Good,6.2000,Good,    ,,    ,
19-08-2013 09:32:50,-2.00,    ,,    ,,    ,,    ,,    ,,9950.0000,Good,85.4000,Good,8.4500,Good,7.5800,Good,    ,,5.6400,Good,    ,,14.2600,Good,7.4000,Good,    ,,    ,
26-08-2013 09:40:57,-0.23,    ,,    ,,    ,,    ,,    ,,11060.0000,Good,88.2000,Good,8.5600,Good,7.6500,Good,    ,,6.3200,Good,    ,,14.9900,Good,5.2000,Good,    ,,    ,
26-08-2013 09:41:00,0.00,-2.0000,Good,    ,,    ,,    ,,90.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.5000,Good,    ,,    ,,315.0000,Good,1.0200,Good
26-08-2013 09:41:42,-0.53,    ,,    ,,    ,,    ,,    ,,11080.0000,Good,85.7000,Good,8.3200,Good,7.6400,Good,    ,,6.3300,Good,    ,,14.9600,Good,5.6000,Good,    ,,    ,
26-08-2013 09:41:52,-1.07,    ,,    ,,    ,,    ,,    ,,11090.0000,Good,85.4000,Good,8.2900,Good,7.6400,Good,    ,,6.3300,Good,    ,,14.9400,Good,5.7000,Good,    ,,    ,
26-08-2013 09:42:14,-1.57,    ,,    ,,    ,,    ,,    ,,11100.0000,Good,85.0000,Good,8.2600,Good,7.6400,Good,    ,,6.3400,Good,    ,,14.9300,Good,5.9000,Good,    ,,    ,
26-08-2013 09:42:55,-1.84,    ,,    ,,    ,,    ,,    ,,11100.0000,Good,85.0000,Good,8.2600,Good,7.6400,Good,    ,,6.3400,Good,    ,,14.9400,Good,6.0000,Good,    ,,    ,
02-09-2013 09:12:38,-0.21,    ,,    ,,    ,,    ,,    ,,6619.0000,Good,84.0000,Good,7.9400,Good,7.5200,Good,    ,,3.6400,Good,    ,,17.0400,Good,9.8000,Good,    ,,    ,
02-09-2013 09:14:00,0.00,-2.4000,Good,    ,,    ,,    ,,100.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,0.7000,Good,    ,,    ,,    ,,0.0000,Good
02-09-2013 09:14:38,-0.51,    ,,    ,,    ,,    ,,    ,,6618.0000,Good,82.5000,Good,7.8000,Good,7.4600,Good,    ,,3.6400,Good,    ,,17.0200,Good,10.8000,Good,    ,,    ,
02-09-2013 09:16:03,-1.01,    ,,    ,,    ,,    ,,    ,,6618.0000,Good,82.4000,Good,7.7900,Good,7.4300,Good,    ,,3.6400,Good,    ,,17.0200,Good,10.4000,Good,    ,,    ,
02-09-2013 09:17:09,-1.51,    ,,    ,,    ,,    ,,    ,,6619.0000,Good,82.2000,Good,7.7700,Good,7.4200,Good,    ,,3.6400,Good,    ,,17.0200,Good,10.5000,Good,    ,,    ,
02-09-2013 09:18:50,-2.00,    ,,    ,,    ,,    ,,    ,,6620.0000,Good,82.2000,Good,7.7700,Good,7.4100,Good,    ,,3.6400,Good,    ,,17.0100,Good,10.6000,Good,    ,,    ,
02-09-2013 09:19:35,-2.30,    ,,    ,,    ,,    ,,    ,,6621.0000,Good,82.1000,Good,7.7600,Good,7.4100,Good,    ,,3.6400,Good,    ,,17.0100,Good,12.3000,Good,    ,,    ,
09-09-2013 09:24:56,-0.23,    ,,    ,,    ,,    ,,    ,,7997.0000,Good,86.8000,Good,8.4400,Good,7.6200,Good,    ,,4.4600,Good,    ,,15.4300,Good,8.4000,Good,    ,,    ,
09-09-2013 09:25:00,0.00,-2.0000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,0.8000,Good,    ,,    ,,    ,,0.0000,Good
09-09-2013 09:25:35,-0.51,    ,,    ,,    ,,    ,,    ,,7998.0000,Good,83.9000,Good,8.1600,Good,7.5600,Good,    ,,4.4600,Good,    ,,15.4100,Good,8.9000,Good,    ,,    ,
09-09-2013 09:26:04,-1.00,    ,,    ,,    ,,    ,,    ,,7998.0000,Good,83.6000,Good,8.1300,Good,7.5500,Good,    ,,4.4600,Good,    ,,15.4000,Good,9.1000,Good,    ,,    ,
09-09-2013 09:26:42,-1.53,    ,,    ,,    ,,    ,,    ,,7997.0000,Good,83.7000,Good,8.1400,Good,7.5400,Good,    ,,4.4600,Good,    ,,15.4000,Good,9.0000,Good,    ,,    ,
16-09-2013 09:13:00,0.00,-3.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,0.2000,Good,    ,,    ,,315.0000,Good,0.5100,Good
16-09-2013 09:13:05,-0.23,    ,,    ,,    ,,    ,,    ,,4605.0000,Good,83.5000,Good,8.2700,Good,7.3600,Good,    ,,2.4800,Good,    ,,15.1300,Good,35.3000,Good,    ,,    ,
16-09-2013 09:13:23,-0.54,    ,,    ,,    ,,    ,,    ,,4611.0000,Good,82.8000,Good,8.2000,Good,7.3500,Good,    ,,2.4800,Good,    ,,15.1300,Good,35.3000,Good,    ,,    ,
16-09-2013 09:13:49,-1.01,    ,,    ,,    ,,    ,,    ,,4612.0000,Good,82.2000,Good,8.1400,Good,7.3400,Good,    ,,2.4800,Good,    ,,15.1300,Good,35.5000,Good,    ,,    ,
16-09-2013 09:14:21,-1.55,    ,,    ,,    ,,    ,,    ,,4612.0000,Good,82.0000,Good,8.1200,Good,7.3300,Good,    ,,2.4800,Good,    ,,15.1300,Good,35.5000,Good,    ,,    ,
16-09-2013 09:15:56,-2.04,    ,,    ,,    ,,    ,,    ,,4617.0000,Good,81.6000,Good,8.0800,Good,7.3200,Good,    ,,2.4800,Good,    ,,15.1300,Good,35.8000,Good,    ,,    ,
16-09-2013 09:16:16,-2.53,    ,,    ,,    ,,    ,,    ,,4617.0000,Good,81.6000,Good,8.0800,Good,7.3200,Good,    ,,2.4800,Good,    ,,15.1300,Good,35.7000,Good,    ,,    ,
16-09-2013 09:16:42,-2.93,    ,,    ,,    ,,    ,,    ,,4616.0000,Good,81.6000,Good,8.0800,Good,7.3200,Good,    ,,2.4800,Good,    ,,15.1300,Good,35.8000,Good,    ,,    ,
23-09-2013 09:28:01,-0.20,    ,,    ,,    ,,    ,,    ,,6276.0000,Good,87.1000,Good,8.2900,Good,7.4600,Good,    ,,3.4400,Good,    ,,16.7500,Good,15.9000,Good,    ,,    ,
23-09-2013 09:29:00,0.00,-2.1000,Good,    ,,    ,,    ,,95.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,0.5000,Good,    ,,    ,,315.0000,Good,3.5700,Good
23-09-2013 09:29:06,-0.51,    ,,    ,,    ,,    ,,    ,,6273.0000,Good,86.6000,Good,8.2400,Good,7.4600,Good,    ,,3.4400,Good,    ,,16.7500,Good,15.9000,Good,    ,,    ,
23-09-2013 09:29:47,-1.03,    ,,    ,,    ,,    ,,    ,,6274.0000,Good,86.7000,Good,8.2500,Good,7.4600,Good,    ,,3.4400,Good,    ,,16.7500,Good,16.2000,Good,    ,,    ,
23-09-2013 09:30:15,-1.57,    ,,    ,,    ,,    ,,    ,,6275.0000,Good,86.5000,Good,8.2300,Good,7.4600,Good,    ,,3.4400,Good,    ,,16.7500,Good,16.2000,Good,    ,,    ,
23-09-2013 09:31:06,-2.09,    ,,    ,,    ,,    ,,    ,,6275.0000,Good,86.3000,Good,8.2100,Good,7.4600,Good,    ,,3.4400,Good,    ,,16.7500,Good,16.1000,Good,    ,,    ,
23-09-2013 09:31:41,-2.20,    ,,    ,,    ,,    ,,    ,,6276.0000,Good,86.5000,Good,8.2300,Good,7.4600,Good,    ,,3.4400,Good,    ,,16.7500,Good,16.1000,Good,    ,,    ,
01-10-2013 09:09:00,0.00,-2.0000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,    ,,0.0000,Good
01-10-2013 09:09:13,-0.21,    ,,    ,,    ,,    ,,    ,,6698.0000,Good,88.2000,Good,8.4700,Good,7.6300,Good,    ,,3.6900,Good,    ,,16.2400,Good,10.5000,Good,    ,,    ,
01-10-2013 09:10:27,-0.51,    ,,    ,,    ,,    ,,    ,,6697.0000,Good,86.3000,Good,8.2900,Good,7.5700,Good,    ,,3.6900,Good,    ,,16.2200,Good,11.0000,Good,    ,,    ,
01-10-2013 09:10:59,-1.07,    ,,    ,,    ,,    ,,    ,,6696.0000,Good,86.3000,Good,8.2900,Good,7.5600,Good,    ,,3.6900,Good,    ,,16.2100,Good,11.1000,Good,    ,,    ,
01-10-2013 09:11:39,-1.52,    ,,    ,,    ,,    ,,    ,,6694.0000,Good,86.0000,Good,8.2600,Good,7.5500,Good,    ,,3.6900,Good,    ,,16.2200,Good,10.9000,Good,    ,,    ,
01-10-2013 09:12:16,-1.93,    ,,    ,,    ,,    ,,    ,,6696.0000,Good,85.8000,Good,8.2500,Good,7.5500,Good,    ,,3.6900,Good,    ,,16.2000,Good,11.0000,Good,    ,,    ,
07-10-2013 09:11:49,-0.25,    ,,    ,,    ,,    ,,    ,,7072.0000,Good,85.1000,Good,7.7100,Good,7.6100,Good,    ,,3.9000,Good,    ,,18.9800,Good,10.3000,Good,    ,,    ,
07-10-2013 09:12:00,0.00,-1.5000,Good,    ,,    ,,    ,,20.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,0.8000,Good,    ,,    ,,315.0000,Good,0.5100,Good
07-10-2013 09:12:44,-0.53,    ,,    ,,    ,,    ,,    ,,7072.0000,Good,83.3000,Good,7.5500,Good,7.6200,Good,    ,,3.9000,Good,    ,,18.9600,Good,10.3000,Good,    ,,    ,
07-10-2013 09:13:27,-1.07,    ,,    ,,    ,,    ,,    ,,7074.0000,Good,83.2000,Good,7.5500,Good,7.6200,Good,    ,,3.9000,Good,    ,,18.9500,Good,10.6000,Good,    ,,    ,
07-10-2013 09:13:52,-1.42,    ,,    ,,    ,,    ,,    ,,7074.0000,Good,83.2000,Good,7.5500,Good,7.6200,Good,    ,,3.9000,Good,    ,,18.9500,Good,10.9000,Good,    ,,    ,
14-10-2013 09:31:44,-0.20,    ,,    ,,    ,,    ,,    ,,6979.0000,Good,88.6000,Good,8.1800,Good,7.5900,Good,    ,,3.8500,Good,    ,,18.1200,Good,1.7000,Good,    ,,    ,
14-10-2013 09:32:00,0.00,-1.8000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,    ,,0.0000,Good
14-10-2013 09:32:38,-0.50,    ,,    ,,    ,,    ,,    ,,6976.0000,Good,87.9000,Good,8.1400,Good,7.6000,Good,    ,,3.8500,Good,    ,,17.9900,Good,2.6000,Good,    ,,    ,
14-10-2013 09:33:03,-1.03,    ,,    ,,    ,,    ,,    ,,6976.0000,Good,87.7000,Good,8.1200,Good,7.6000,Good,    ,,3.8500,Good,    ,,17.9400,Good,3.0000,Good,    ,,    ,
14-10-2013 09:33:50,-1.50,    ,,    ,,    ,,    ,,    ,,6974.0000,Good,87.8000,Good,8.1400,Good,7.6100,Good,    ,,3.8500,Good,    ,,17.9200,Good,3.1000,Good,    ,,    ,
14-10-2013 09:34:30,-1.80,    ,,    ,,    ,,    ,,    ,,6974.0000,Good,87.6000,Good,8.1200,Good,7.6100,Good,    ,,3.8500,Good,    ,,17.9200,Good,7.0000,Good,    ,,    ,
21-10-2013 09:24:00,0.00,-1.6000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.0000,Good,    ,,    ,,45.0000,Good,0.5100,Good
21-10-2013 09:24:21,-0.23,    ,,    ,,    ,,    ,,    ,,7847.0000,Good,82.9000,Good,7.5600,Good,7.1700,Good,    ,,4.3600,Good,    ,,18.5900,Good,2.2000,Good,    ,,    ,
21-10-2013 09:24:58,-0.51,    ,,    ,,    ,,    ,,    ,,7854.0000,Good,82.0000,Good,7.4700,Good,7.3200,Good,    ,,4.3700,Good,    ,,18.6100,Good,2.6000,Good,    ,,    ,
21-10-2013 09:25:29,-1.02,    ,,    ,,    ,,    ,,    ,,7843.0000,Good,82.0000,Good,7.4700,Good,7.3900,Good,    ,,4.3600,Good,    ,,18.5800,Good,2.5000,Good,    ,,    ,
21-10-2013 09:26:20,-1.40,    ,,    ,,    ,,    ,,    ,,7854.0000,Good,81.6000,Good,7.4500,Good,7.4500,Good,    ,,4.3700,Good,    ,,18.5400,Good,2.7000,Good,    ,,    ,
28-10-2013 09:26:44,-0.21,    ,,    ,,    ,,    ,,    ,,8663.0000,Good,81.7000,Good,6.7600,Good,7.7200,Good,    ,,4.8300,Good,    ,,23.4500,Good,7.1000,Good,    ,,    ,
28-10-2013 09:27:00,0.00,    ,,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.2000,Good,    ,,    ,,    ,,0.0000,Good
28-10-2013 09:27:45,-0.51,    ,,    ,,    ,,    ,,    ,,8657.0000,Good,80.7000,Good,6.6700,Good,7.6300,Good,    ,,4.8300,Good,    ,,23.5300,Good,7.1000,Good,    ,,    ,
28-10-2013 09:28:19,-1.01,    ,,    ,,    ,,    ,,    ,,8676.0000,Good,79.8000,Good,6.6200,Good,7.6000,Good,    ,,4.8400,Good,    ,,23.2900,Good,7.4000,Good,    ,,    ,
28-10-2013 09:29:10,-1.51,    ,,    ,,    ,,    ,,    ,,8675.0000,Good,79.4000,Good,6.5900,Good,7.5800,Good,    ,,4.8400,Good,    ,,23.2600,Good,7.8000,Good,    ,,    ,
04-11-2013 09:23:05,-0.21,    ,,    ,,    ,,    ,,    ,,9326.0000,Good,65.8000,Good,5.3700,Good,7.4800,Good,    ,,5.2300,Good,    ,,24.0100,Good,10.3000,Good,    ,,    ,
04-11-2013 09:24:00,0.00,-1.6000,Good,    ,,    ,,    ,,98.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,0.9000,Good,    ,,    ,,    ,,0.0000,Good
04-11-2013 09:24:41,-0.49,    ,,    ,,    ,,    ,,    ,,9327.0000,Good,64.3000,Good,5.2500,Good,7.4200,Good,    ,,5.2300,Good,    ,,23.9800,Good,10.3000,Good,    ,,    ,
04-11-2013 09:25:31,-1.00,    ,,    ,,    ,,    ,,    ,,9324.0000,Good,63.8000,Good,5.2200,Good,7.3900,Good,    ,,5.2300,Good,    ,,23.9400,Good,11.6000,Good,    ,,    ,
04-11-2013 09:26:30,-1.50,    ,,    ,,    ,,    ,,    ,,9323.0000,Good,63.2000,Good,5.1700,Good,7.3600,Good,    ,,5.2300,Good,    ,,23.9100,Good,11.1000,Good,    ,,    ,
11-11-2013 09:29:07,-0.20,    ,,    ,,    ,,    ,,    ,,9587.0000,Good,77.0000,Good,6.1300,Good,7.3300,Good,    ,,5.3800,Good,    ,,25.3800,Good,8.5000,Good,    ,,    ,
11-11-2013 09:30:00,0.00,-1.8000,Good,    ,,    ,,    ,,30.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.1000,Good,    ,,    ,,    ,,0.0000,Good
11-11-2013 09:30:32,-0.51,    ,,    ,,    ,,    ,,    ,,9579.0000,Good,75.5000,Good,6.0300,Good,7.2800,Good,    ,,5.3700,Good,    ,,25.1600,Good,9.2000,Good,    ,,    ,
11-11-2013 09:31:07,-1.00,    ,,    ,,    ,,    ,,    ,,9581.0000,Good,75.6000,Good,6.0700,Good,7.2600,Good,    ,,5.3700,Good,    ,,24.9000,Good,9.3000,Good,    ,,    ,
11-11-2013 09:31:49,-1.51,    ,,    ,,    ,,    ,,    ,,9579.0000,Good,74.6000,Good,6.0000,Good,7.2500,Good,    ,,5.3700,Good,    ,,24.8700,Good,10.1000,Good,    ,,    ,
18-11-2013 09:25:00,0.00,-1.6000,Good,    ,,    ,,    ,,95.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.2000,Good,    ,,    ,,90.0000,Good,1.0200,Good
18-11-2013 09:25:03,-0.21,    ,,    ,,    ,,    ,,    ,,9377.0000,Good,65.6000,Good,5.2200,Good,7.4100,Good,    ,,5.2500,Good,    ,,25.4600,Good,10.7000,Good,    ,,    ,
18-11-2013 09:25:30,-0.51,    ,,    ,,    ,,    ,,    ,,9375.0000,Good,65.5000,Good,5.2100,Good,7.4100,Good,    ,,5.2500,Good,    ,,25.4900,Good,11.2000,Good,    ,,    ,
18-11-2013 09:26:06,-1.01,    ,,    ,,    ,,    ,,    ,,9373.0000,Good,64.4000,Good,5.1300,Good,7.3900,Good,    ,,5.2500,Good,    ,,25.4600,Good,11.3000,Good,    ,,    ,
18-11-2013 09:26:39,-1.40,    ,,    ,,    ,,    ,,    ,,9372.0000,Good,63.1000,Good,5.0300,Good,7.3800,Good,    ,,5.2500,Good,    ,,25.4000,Good,12.2000,Good,    ,,    ,
25-11-2013 09:35:29,-0.24,    ,,    ,,    ,,    ,,    ,,9478.0000,Good,59.6000,Good,4.8400,Good,7.6000,Good,    ,,5.3200,Good,    ,,24.3300,Good,6.3000,Good,    ,,    ,
25-11-2013 09:36:00,0.00,-1.9000,Good,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,    ,,1.6000,Good,    ,,    ,,    ,,    ,
25-11-2013 09:36:23,-0.52,    ,,    ,,    ,,    ,,    ,,9482.0000,Good,55.5000,Good,4.5100,Good,7.5100,Good,    ,,5.3200,Good,    ,,24.3400,Good,6.6000,Good,    ,,    ,
25-11-2013 09:36:47,-1.05,    ,,    ,,    ,,    ,,    ,,9519.0000,Good,55.0000,Good,4.4600,Good,7.4900,Good,    ,,5.3400,Good,    ,,24.3800,Good,6.4000,Good,    ,,    ,
25-11-2013 09:37:04,-1.55,    ,,    ,,    ,,    ,,    ,,9517.0000,Good,54.4000,Good,4.4200,Good,7.4700,Good,    ,,5.3400,Good,    ,,24.2400,Good,6.5000,Good,    ,,    ,
25-11-2013 09:37:34,-1.70,    ,,    ,,    ,,    ,,    ,,9515.0000,Good,53.7000,Good,4.3600,Good,7.4500,Good,    ,,5.3400,Good,    ,,24.2200,Good,6.9000,Good,    ,,    ,
02-12-2013 09:21:15,-0.21,    ,,    ,,    ,,    ,,    ,,9288.0000,Good,58.1000,Good,4.7100,Good,7.4900,Good,    ,,5.2000,Good,    ,,24.5000,Good,7.4000,Good,    ,,    ,
02-12-2013 09:23:00,0.00,-1.8000,Good,    ,,    ,,    ,,15.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.3000,Good,    ,,    ,,180.0000,Good,0.5100,Good
02-12-2013 09:23:15,-0.52,    ,,    ,,    ,,    ,,    ,,9277.0000,Good,57.7000,Good,4.6800,Good,7.4300,Good,    ,,5.1900,Good,    ,,24.4700,Good,7.4000,Good,    ,,    ,
02-12-2013 09:23:52,-1.04,    ,,    ,,    ,,    ,,    ,,9260.0000,Good,55.1000,Good,4.4900,Good,7.4200,Good,    ,,5.1900,Good,    ,,24.1800,Good,9.0000,Good,    ,,    ,
02-12-2013 09:24:17,-1.56,    ,,    ,,    ,,    ,,    ,,9287.0000,Good,54.1000,Good,4.4100,Good,7.4000,Good,    ,,5.2000,Good,    ,,24.1600,Good,9.7000,Good,    ,,    ,
02-12-2013 09:24:50,-1.69,    ,,    ,,    ,,    ,,    ,,9290.0000,Good,53.6000,Good,4.3600,Good,7.3900,Good,    ,,5.2000,Good,    ,,24.1600,Good,10.7000,Good,    ,,    ,
09-12-2013 09:37:06,-0.23,    ,,    ,,    ,,    ,,    ,,9075.0000,Good,61.4000,Good,4.8900,Good,7.4400,Good,    ,,5.0700,Good,    ,,25.4500,Good,6.7000,Good,    ,,    ,
09-12-2013 09:39:00,0.00,-1.6000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.2000,Good,    ,,    ,,180.0000,Good,0.5100,Good
09-12-2013 09:39:02,-0.53,    ,,    ,,    ,,    ,,    ,,9049.0000,Good,59.0000,Good,4.7300,Good,7.3800,Good,    ,,5.0500,Good,    ,,25.0800,Good,7.6000,Good,    ,,    ,
09-12-2013 09:40:17,-1.03,    ,,    ,,    ,,    ,,    ,,9046.0000,Good,58.2000,Good,4.6800,Good,7.3500,Good,    ,,5.0500,Good,    ,,24.9200,Good,8.3000,Good,    ,,    ,
09-12-2013 09:40:54,-1.52,    ,,    ,,    ,,    ,,    ,,9050.0000,Good,57.9000,Good,4.6500,Good,7.3400,Good,    ,,5.0500,Good,    ,,24.9200,Good,8.2000,Good,    ,,    ,
16-12-2013 09:19:39,-0.19,    ,,    ,,    ,,    ,,    ,,9691.0000,Good,48.3000,Good,3.6900,Good,7.3600,Good,    ,,5.4200,Good,    ,,27.7600,Good,    ,,    ,,    ,
16-12-2013 09:21:00,0.00,-1.6000,Good,    ,,    ,,    ,,80.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.5000,Good,    ,,    ,,    ,,0.0000,Good
16-12-2013 09:21:02,-0.52,    ,,    ,,    ,,    ,,    ,,9717.0000,Good,49.1000,Good,3.7500,Good,7.3000,Good,    ,,5.4400,Good,    ,,27.7500,Good,    ,,    ,,    ,
16-12-2013 09:21:51,-1.03,    ,,    ,,    ,,    ,,    ,,9662.0000,Good,49.7000,Good,3.7900,Good,7.2800,Good,    ,,5.4000,Good,    ,,27.7900,Good,    ,,    ,,    ,
16-12-2013 09:22:40,-1.53,    ,,    ,,    ,,    ,,    ,,9765.0000,Good,46.9000,Good,3.5800,Good,7.2600,Good,    ,,5.4700,Good,    ,,27.6500,Good,    ,,    ,,    ,
16-12-2013 09:23:08,-1.66,    ,,    ,,    ,,    ,,    ,,9770.0000,Good,46.0000,Good,3.5100,Good,7.2500,Good,    ,,5.4700,Good,    ,,27.6500,Good,    ,,    ,,    ,
23-12-2013 08:52:42,-0.20,    ,,    ,,    ,,    ,,    ,,9867.0000,Good,53.7000,Good,4.2400,Good,7.3700,Good,    ,,5.5400,Good,    ,,25.8100,Good,4.0000,Good,    ,,    ,
23-12-2013 08:53:00,0.00,-1.8000,Good,    ,,    ,,    ,,0.0000,Good,    ,,    ,,    ,,    ,,    ,,    ,,1.8000,Good,    ,,    ,,    ,,0.0000,Good
23-12-2013 08:53:30,-0.50,    ,,    ,,    ,,    ,,    ,,9873.0000,Good,52.1000,Good,4.1100,Good,7.3600,Good,    ,,5.5400,Good,    ,,25.8400,Good,3.6000,Good,    ,,    ,
23-12-2013 08:53:51,-1.01,    ,,    ,,    ,,    ,,    ,,9889.0000,Good,51.2000,Good,4.0400,Good,7.3500,Good,    ,,5.5500,Good,    ,,25.8000,Good,3.8000,Good,    ,,    ,
23-12-2013 08:54:43,-1.29,    ,,    ,,    ,,    ,,    ,,9901.0000,Good,50.2000,Good,3.9600,Good,7.3300,Good,    ,,5.5600,Good,    ,,25.7800,Good,4.5000,Good,    ,,    ,
30-12-2013 09:17:23,-0.21,    ,,    ,,    ,,    ,,    ,,10200.0000,Good,54.6000,Good,4.2300,Good,7.3300,Good,    ,,5.7400,Good,    ,,26.7800,Good,1.2000,Good,    ,,    ,
