Agency_Name,Program_Name,Station_ID,Site_Description,Tag,mAHD,Lat,Lon,Label
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_21_19,IMOS_SRS_L3S_CS_Outer_21_19,IMSO-SRS-L3S,-16.8284,-31.770000458,115.669998169,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_21_20,IMOS_SRS_L3S_CS_Outer_21_20,IMSO-SRS-L3S,-25.2165,-31.790000916,115.669998169,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_21_21,IMOS_SRS_L3S_CS_Outer_21_21,IMSO-SRS-L3S,-25.5845,-31.809999466,115.669998169,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_21_22,IMOS_SRS_L3S_CS_Outer_21_22,IMSO-SRS-L3S,-25.4103,-31.829999924,115.669998169,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_21_23,IMOS_SRS_L3S_CS_Outer_21_23,IMSO-SRS-L3S,-25.8255,-31.850000381,115.669998169,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_21_24,IMOS_SRS_L3S_CS_Outer_21_24,IMSO-SRS-L3S,-20.1926,-31.870000839,115.669998169,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_21_25,IMOS_SRS_L3S_CS_Outer_21_25,IMSO-SRS-L3S,-19.6922,-31.88999939,115.669998169,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_21_26,IMOS_SRS_L3S_CS_Outer_21_26,IMSO-SRS-L3S,-25.0904,-31.909999847,115.669998169,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_21_27,IMOS_SRS_L3S_CS_Outer_21_27,IMSO-SRS-L3S,-24.6243,-31.930000305,115.669998169,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_21_28,IMOS_SRS_L3S_CS_Outer_21_28,IMSO-SRS-L3S,-20.5838,-31.950000763,115.669998169,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_21_29,IMOS_SRS_L3S_CS_Outer_21_29,IMSO-SRS-L3S,-16.3659,-31.969999313,115.669998169,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_21_30,IMOS_SRS_L3S_CS_Outer_21_30,IMSO-SRS-L3S,-12.9042,-31.989999771,115.669998169,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_21_31,IMOS_SRS_L3S_CS_Outer_21_31,IMSO-SRS-L3S,-20.1370,-32.009998322,115.669998169,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_21_32,IMOS_SRS_L3S_CS_Outer_21_32,IMSO-SRS-L3S,-22.5493,-32.029998779,115.669998169,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_21_33,IMOS_SRS_L3S_CS_Outer_21_33,IMSO-SRS-L3S,-17.6518,-32.049999237,115.669998169,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_21_34,IMOS_SRS_L3S_CS_Outer_21_34,IMSO-SRS-L3S,-5.9998,-32.069999695,115.669998169,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_21_35,IMOS_SRS_L3S_CS_Outer_21_35,IMSO-SRS-L3S,-6.4990,-32.090000153,115.669998169,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_21_36,IMOS_SRS_L3S_CS_Outer_21_36,IMSO-SRS-L3S,-8.7000,-32.11000061,115.669998169,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_21_37,IMOS_SRS_L3S_CS_Outer_21_37,IMSO-SRS-L3S,-9.4331,-32.130001068,115.669998169,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_21_46,IMOS_SRS_L3S_CS_Outer_21_46,IMSO-SRS-L3S,-20.2014,-32.310001373,115.669998169,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_21_47,IMOS_SRS_L3S_CS_Outer_21_47,IMSO-SRS-L3S,-18.6185,-32.330001831,115.669998169,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_21_48,IMOS_SRS_L3S_CS_Outer_21_48,IMSO-SRS-L3S,-20.0778,-32.349998474,115.669998169,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_21_49,IMOS_SRS_L3S_CS_Outer_21_49,IMSO-SRS-L3S,-19.0988,-32.369998932,115.669998169,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_21_50,IMOS_SRS_L3S_CS_Outer_21_50,IMSO-SRS-L3S,-12.5647,-32.38999939,115.669998169,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_21_51,IMOS_SRS_L3S_CS_Outer_21_51,IMSO-SRS-L3S,-8.8275,-32.409999847,115.669998169,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_21_52,IMOS_SRS_L3S_CS_Outer_21_52,IMSO-SRS-L3S,-15.2505,-32.430000305,115.669998169,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_21_53,IMOS_SRS_L3S_CS_Outer_21_53,IMSO-SRS-L3S,-12.8262,-32.450000763,115.669998169,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_21_54,IMOS_SRS_L3S_CS_Outer_21_54,IMSO-SRS-L3S,-14.1279,-32.470001221,115.669998169,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_21_55,IMOS_SRS_L3S_CS_Outer_21_55,IMSO-SRS-L3S,-14.4515,-32.490001678,115.669998169,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_22_18,IMOS_SRS_L3S_CS_Outer_22_18,IMSO-SRS-L3S,-7.9830,-31.75,115.690002441,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_22_19,IMOS_SRS_L3S_CS_Outer_22_19,IMSO-SRS-L3S,-5.8556,-31.770000458,115.690002441,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_22_20,IMOS_SRS_L3S_CS_Outer_22_20,IMSO-SRS-L3S,-11.6390,-31.790000916,115.690002441,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_22_21,IMOS_SRS_L3S_CS_Outer_22_21,IMSO-SRS-L3S,-12.5493,-31.809999466,115.690002441,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_22_22,IMOS_SRS_L3S_CS_Outer_22_22,IMSO-SRS-L3S,-15.1205,-31.829999924,115.690002441,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_22_23,IMOS_SRS_L3S_CS_Outer_22_23,IMSO-SRS-L3S,-17.3937,-31.850000381,115.690002441,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_22_24,IMOS_SRS_L3S_CS_Outer_22_24,IMSO-SRS-L3S,-18.6522,-31.870000839,115.690002441,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_22_25,IMOS_SRS_L3S_CS_Outer_22_25,IMSO-SRS-L3S,-18.5992,-31.88999939,115.690002441,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_22_26,IMOS_SRS_L3S_CS_Outer_22_26,IMSO-SRS-L3S,-17.6262,-31.909999847,115.690002441,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_22_27,IMOS_SRS_L3S_CS_Outer_22_27,IMSO-SRS-L3S,-17.0968,-31.930000305,115.690002441,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_22_28,IMOS_SRS_L3S_CS_Outer_22_28,IMSO-SRS-L3S,-18.4037,-31.950000763,115.690002441,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_22_29,IMOS_SRS_L3S_CS_Outer_22_29,IMSO-SRS-L3S,-16.0282,-31.969999313,115.690002441,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_22_30,IMOS_SRS_L3S_CS_Outer_22_30,IMSO-SRS-L3S,-16.6586,-31.989999771,115.690002441,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_22_31,IMOS_SRS_L3S_CS_Outer_22_31,IMSO-SRS-L3S,-18.7458,-32.009998322,115.690002441,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_22_32,IMOS_SRS_L3S_CS_Outer_22_32,IMSO-SRS-L3S,-19.8865,-32.029998779,115.690002441,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_22_33,IMOS_SRS_L3S_CS_Outer_22_33,IMSO-SRS-L3S,-18.8389,-32.049999237,115.690002441,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_22_34,IMOS_SRS_L3S_CS_Outer_22_34,IMSO-SRS-L3S,-13.1754,-32.069999695,115.690002441,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_22_35,IMOS_SRS_L3S_CS_Outer_22_35,IMSO-SRS-L3S,-5.8100,-32.090000153,115.690002441,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_22_36,IMOS_SRS_L3S_CS_Outer_22_36,IMSO-SRS-L3S,-14.2218,-32.11000061,115.690002441,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_22_37,IMOS_SRS_L3S_CS_Outer_22_37,IMSO-SRS-L3S,-6.7592,-32.130001068,115.690002441,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_22_38,IMOS_SRS_L3S_CS_Outer_22_38,IMSO-SRS-L3S,-20.7326,-32.150001526,115.690002441,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_22_47,IMOS_SRS_L3S_CS_Outer_22_47,IMSO-SRS-L3S,-10.2921,-32.330001831,115.690002441,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_22_48,IMOS_SRS_L3S_CS_Outer_22_48,IMSO-SRS-L3S,-8.3033,-32.349998474,115.690002441,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_22_51,IMOS_SRS_L3S_CS_Outer_22_51,IMSO-SRS-L3S,-12.0847,-32.409999847,115.690002441,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_22_52,IMOS_SRS_L3S_CS_Outer_22_52,IMSO-SRS-L3S,-10.4637,-32.430000305,115.690002441,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_22_53,IMOS_SRS_L3S_CS_Outer_22_53,IMSO-SRS-L3S,-12.0224,-32.450000763,115.690002441,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_22_54,IMOS_SRS_L3S_CS_Outer_22_54,IMSO-SRS-L3S,-14.1860,-32.470001221,115.690002441,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_22_55,IMOS_SRS_L3S_CS_Outer_22_55,IMSO-SRS-L3S,-12.7186,-32.490001678,115.690002441,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_23_22,IMOS_SRS_L3S_CS_Outer_23_22,IMSO-SRS-L3S,-6.8466,-31.829999924,115.709999084,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_23_23,IMOS_SRS_L3S_CS_Outer_23_23,IMSO-SRS-L3S,-4.5398,-31.850000381,115.709999084,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_23_24,IMOS_SRS_L3S_CS_Outer_23_24,IMSO-SRS-L3S,-10.8204,-31.870000839,115.709999084,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_23_25,IMOS_SRS_L3S_CS_Outer_23_25,IMSO-SRS-L3S,-15.0660,-31.88999939,115.709999084,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_23_26,IMOS_SRS_L3S_CS_Outer_23_26,IMSO-SRS-L3S,-18.4059,-31.909999847,115.709999084,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_23_27,IMOS_SRS_L3S_CS_Outer_23_27,IMSO-SRS-L3S,-18.7000,-31.930000305,115.709999084,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_23_28,IMOS_SRS_L3S_CS_Outer_23_28,IMSO-SRS-L3S,-15.4826,-31.950000763,115.709999084,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_23_29,IMOS_SRS_L3S_CS_Outer_23_29,IMSO-SRS-L3S,-14.9318,-31.969999313,115.709999084,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_23_30,IMOS_SRS_L3S_CS_Outer_23_30,IMSO-SRS-L3S,-13.6440,-31.989999771,115.709999084,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_23_31,IMOS_SRS_L3S_CS_Outer_23_31,IMSO-SRS-L3S,-15.4062,-32.009998322,115.709999084,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_23_34,IMOS_SRS_L3S_CS_Outer_23_34,IMSO-SRS-L3S,-15.4607,-32.069999695,115.709999084,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_23_35,IMOS_SRS_L3S_CS_Outer_23_35,IMSO-SRS-L3S,-5.8129,-32.090000153,115.709999084,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_23_36,IMOS_SRS_L3S_CS_Outer_23_36,IMSO-SRS-L3S,-15.5017,-32.11000061,115.709999084,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_23_37,IMOS_SRS_L3S_CS_Outer_23_37,IMSO-SRS-L3S,-14.8368,-32.130001068,115.709999084,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_23_38,IMOS_SRS_L3S_CS_Outer_23_38,IMSO-SRS-L3S,-20.2661,-32.150001526,115.709999084,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_23_39,IMOS_SRS_L3S_CS_Outer_23_39,IMSO-SRS-L3S,-20.7189,-32.169998169,115.709999084,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_23_40,IMOS_SRS_L3S_CS_Outer_23_40,IMSO-SRS-L3S,-21.0819,-32.189998627,115.709999084,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_23_43,IMOS_SRS_L3S_CS_Outer_23_43,IMSO-SRS-L3S,-2.7526,-32.25,115.709999084,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_23_47,IMOS_SRS_L3S_CS_Outer_23_47,IMSO-SRS-L3S,-18.8020,-32.330001831,115.709999084,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_23_52,IMOS_SRS_L3S_CS_Outer_23_52,IMSO-SRS-L3S,-12.4524,-32.430000305,115.709999084,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_23_53,IMOS_SRS_L3S_CS_Outer_23_53,IMSO-SRS-L3S,-15.0710,-32.450000763,115.709999084,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_23_54,IMOS_SRS_L3S_CS_Outer_23_54,IMSO-SRS-L3S,-10.9529,-32.470001221,115.709999084,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_24_35,IMOS_SRS_L3S_CS_Outer_24_35,IMSO-SRS-L3S,-4.1689,-32.090000153,115.730003357,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_24_36,IMOS_SRS_L3S_CS_Outer_24_36,IMSO-SRS-L3S,-10.4045,-32.11000061,115.730003357,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_24_37,IMOS_SRS_L3S_CS_Outer_24_37,IMSO-SRS-L3S,-3.6849,-32.130001068,115.730003357,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_24_38,IMOS_SRS_L3S_CS_Outer_24_38,IMSO-SRS-L3S,-18.4920,-32.150001526,115.730003357,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_24_39,IMOS_SRS_L3S_CS_Outer_24_39,IMSO-SRS-L3S,-19.1647,-32.169998169,115.730003357,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_24_40,IMOS_SRS_L3S_CS_Outer_24_40,IMSO-SRS-L3S,-18.7444,-32.189998627,115.730003357,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_24_41,IMOS_SRS_L3S_CS_Outer_24_41,IMSO-SRS-L3S,-19.6496,-32.209999084,115.730003357,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_24_42,IMOS_SRS_L3S_CS_Outer_24_42,IMSO-SRS-L3S,-19.2130,-32.229999542,115.730003357,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_23,IMOS_SRS_L3S_CS_Outer_2_23,IMSO-SRS-L3S,-94.0000,-31.850000381,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_24,IMOS_SRS_L3S_CS_Outer_2_24,IMSO-SRS-L3S,-102.0000,-31.870000839,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_25,IMOS_SRS_L3S_CS_Outer_2_25,IMSO-SRS-L3S,-110.0000,-31.88999939,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_26,IMOS_SRS_L3S_CS_Outer_2_26,IMSO-SRS-L3S,-117.0000,-31.909999847,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_27,IMOS_SRS_L3S_CS_Outer_2_27,IMSO-SRS-L3S,-123.0000,-31.930000305,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_28,IMOS_SRS_L3S_CS_Outer_2_28,IMSO-SRS-L3S,-127.0000,-31.950000763,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_29,IMOS_SRS_L3S_CS_Outer_2_29,IMSO-SRS-L3S,-125.0000,-31.969999313,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_30,IMOS_SRS_L3S_CS_Outer_2_30,IMSO-SRS-L3S,-131.0000,-31.989999771,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_31,IMOS_SRS_L3S_CS_Outer_2_31,IMSO-SRS-L3S,-133.0000,-32.009998322,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_32,IMOS_SRS_L3S_CS_Outer_2_32,IMSO-SRS-L3S,-130.0000,-32.029998779,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_33,IMOS_SRS_L3S_CS_Outer_2_33,IMSO-SRS-L3S,-129.0000,-32.049999237,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_34,IMOS_SRS_L3S_CS_Outer_2_34,IMSO-SRS-L3S,-128.0000,-32.069999695,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_35,IMOS_SRS_L3S_CS_Outer_2_35,IMSO-SRS-L3S,-126.0000,-32.090000153,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_36,IMOS_SRS_L3S_CS_Outer_2_36,IMSO-SRS-L3S,-125.0000,-32.11000061,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_37,IMOS_SRS_L3S_CS_Outer_2_37,IMSO-SRS-L3S,-127.0000,-32.130001068,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_38,IMOS_SRS_L3S_CS_Outer_2_38,IMSO-SRS-L3S,-122.0000,-32.150001526,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_39,IMOS_SRS_L3S_CS_Outer_2_39,IMSO-SRS-L3S,-120.0000,-32.169998169,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_40,IMOS_SRS_L3S_CS_Outer_2_40,IMSO-SRS-L3S,-114.0000,-32.189998627,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_41,IMOS_SRS_L3S_CS_Outer_2_41,IMSO-SRS-L3S,-108.0000,-32.209999084,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_42,IMOS_SRS_L3S_CS_Outer_2_42,IMSO-SRS-L3S,-98.0000,-32.229999542,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_43,IMOS_SRS_L3S_CS_Outer_2_43,IMSO-SRS-L3S,-81.0000,-32.25,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_44,IMOS_SRS_L3S_CS_Outer_2_44,IMSO-SRS-L3S,-75.0000,-32.270000458,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_45,IMOS_SRS_L3S_CS_Outer_2_45,IMSO-SRS-L3S,-67.0000,-32.290000916,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_46,IMOS_SRS_L3S_CS_Outer_2_46,IMSO-SRS-L3S,-58.0000,-32.310001373,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_47,IMOS_SRS_L3S_CS_Outer_2_47,IMSO-SRS-L3S,-56.0000,-32.330001831,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_48,IMOS_SRS_L3S_CS_Outer_2_48,IMSO-SRS-L3S,-52.0000,-32.349998474,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_49,IMOS_SRS_L3S_CS_Outer_2_49,IMSO-SRS-L3S,-48.0000,-32.369998932,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_50,IMOS_SRS_L3S_CS_Outer_2_50,IMSO-SRS-L3S,-44.0000,-32.38999939,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_51,IMOS_SRS_L3S_CS_Outer_2_51,IMSO-SRS-L3S,-39.0000,-32.409999847,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_52,IMOS_SRS_L3S_CS_Outer_2_52,IMSO-SRS-L3S,-45.0000,-32.430000305,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_53,IMOS_SRS_L3S_CS_Outer_2_53,IMSO-SRS-L3S,-48.0000,-32.450000763,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_54,IMOS_SRS_L3S_CS_Outer_2_54,IMSO-SRS-L3S,-48.0000,-32.470001221,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_55,IMOS_SRS_L3S_CS_Outer_2_55,IMSO-SRS-L3S,-46.0000,-32.490001678,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_56,IMOS_SRS_L3S_CS_Outer_2_56,IMSO-SRS-L3S,-45.0000,-32.509998322,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_57,IMOS_SRS_L3S_CS_Outer_2_57,IMSO-SRS-L3S,-43.0000,-32.529998779,115.290000916,IMSO-SRS-L3S
Integrated Marine Observing System,SRS_L3S,IMOS_SRS_L3S_CS_Outer_2_58,IMOS_SRS_L3S_CS_Outer_2_58,IMSO-SRS-L3S,-43.0000,-32.549999237,115.290000916,IMSO-SRS-L3S
