"Site Ref","Program Site Ref","Collect Time","Collect Date","Collect Month","Collect Year","Program Code","Sample Number","Sample Type","Sampling Number","Primary CoC Number","Collection Method","Data Category","Depth measuring point","Sample Depth(s) (m)","Sample Depth (m)","Sample Depth To (m)","Comments","Security Level","Salin Sign","Salinity (ppt)","Salin Qual | Status","Cond Sign","Cond @ 25 deg C (uS/cm)","Cond Qual | Status","Temp Sign","Temperature (deg C)","Temp Qual | Status","DOconc Sign","O2-{DO conc} (mg/L)","DOconc Qual | Status","DO% Sign","O2-{DO %sat} (%)","DO% Qual | Status","pH Sign","pH (no units)","pH Qual | Status","Turb Sign","Turbidity (NTU)","Turb Qual | Status","Secchi Sign","Secchi depth (m)","Secchi Qual | Status","BotDep Sign","Bottom Depth (m)","BotDep Qual | Status","TN Sign","N (tot) {TN pTN} (ug/L)","TN Qual | Status","NOx-N Sign","N (sum sol ox) {NOx-N TON} (ug/L)","NOx-N Qual | Status","NH3/4-N Sign","NH3-N/NH4-N (sol) (ug/L)","NH3/4-N Qual | Status","DON Sign","N (sum sol org) {DON} (ug/L)","DON Qual | Status","TKN Sign","N (tot kjel) {TKN} (ug/L)","TKN Qual | Status","NO2-N Sign","NO2-N (sol) (ug/L)","NO2-N Qual | Status","NO3-N Sign","NO3-N (sol) (ug/L)","NO3-N Qual | Status","TP Sign","P (tot) {TP pTP} (ug/L)","TP Qual | Status","FRP Sign","PO4-P (sol react) {SRP FRP} (ug/L)","FRP Qual | Status","AlkTot Sign","Alkalinity (tot) (CaCO3) (ug/L)","AlkTot Qual | Status","DOC Sign","C (sol org) {DOC DOC as NPOC} (ug/L)","DOC Qual | Status","SiO2 Sign","SiO2 (sol react) (ug/L)","SiO2 Qual | Status","SiO2-Si Sign","SiO2-Si (sol react) (ug/L)","SiO2-Si Qual | Status","TSS Sign","Suspended Solids (Total) {TSS} (mg/L)","TSS Qual | Status","Chla(Lab) Sign","Chlorophyll a (by vol) (mg/L)","Chla(Lab) Qual | Status","Chlb(Lab) Sign","Chlorophyll b (by vol) (mg/L)","Chlb(Lab) Qual | Status","Chlc(Lab) Sign","Chlorophyll c (by vol) (mg/L)","Chlc(Lab) Qual | Status","ChlSmplVol Sign","Chlorophyll sample volume (mL)","ChlSmplVol Qual | Status","PhaeoA Sign","Phaeophytin a (by vol) (mg/L)","PhaeoA Qual | Status","Chl ug/L Sign","Chlorophyll a (in situ) (ug/L)","Chl ug/L Qual | Status","Chl RFU Sign","Chlorophyll a (in situ) (RFU)","Chl RFU Qual | Status","BGA-PC ug/L Sign","Phycocyanin (insitu) {BGA-PC} (ug/L)","BGA-PC ug/L Qual | Status","BGA-PC RFU Sign","Phycocyanin (insitu) {BGA-PC} (RFU)","BGA-PC RFU Qual | Status","Null reading","Cloud Sign","Cloud cover (%)","Cloud Qual | Status","Flow status","Tide status","WL SLE Sign","Water level (SLE) (m)","WL SLE Qual | Status","Wind Dir Sign","Wind direction (°)","Wind Dir Qual | Status","Wind Spd Sign","Wind speed (knot)","Wind Spd Qual | Status"
"6160263","NIL","12:33:01 PM","26/02/2024","2","2024","SG-E-SCESTUARY","202480447","Standard sample","501956-LAB-0025","501956","Integrated over depth","Laboratory results","Water surface level","0 - 1.2","0","1.2","","Unrestricted","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.021","Good | Active","<","0.0005","Good | Active","","0.005","Good | Active","","1600","Good | Active","","0.0005","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6160263","NIL","12:33:02 PM","26/02/2024","2","2024","SG-E-SCESTUARY","202480458","Standard sample (Surface)","501956-LAB-0026","501956","Grab sample","Laboratory results","Water surface level","0","0","","","Unrestricted","","","","","","","","","","","","","","","","","","","","","","","","","","","","","570","Good | Active","<","10","Good | Active","<","10","Good | Active","","400","Good | Active","","570","Good | Active","","","","","","","","83","Good | Active","","34","Good | Active","","120000","Good | Active","","6700","Good | Active","","","","","2700","Good | Active","","15","Good | Active","","0.021","Good | Active","<","0.0005","Good | Active","","0.0046","Good | Active","","1000","Good | Active","<","0.0005","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6160263","NIL","12:33:04 PM","26/02/2024","2","2024","SG-E-SCESTUARY","","Standard sample","501956-LOG-0065","501956","Insitu","Instrument log","Water surface level","1","1","","","Unrestricted","","37.2","Good | Active","","56021","Good | Active","","25.22","Good | Active","","7.73","Good | Active","","116","Good | Active","","7.88","Good | Active","","4.24","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.78","Uncalibrated | Deactivated","","6.44","Uncalibrated | Deactivated","","","","","","","","","","","","","","","","","","","","",""
"6160263","NIL","12:33:44 PM","26/02/2024","2","2024","SG-E-SCESTUARY","202480458","Standard sample (Surface)","501956-LOG-0066","501956","Insitu","Instrument log","Water surface level","0.5","0.5","","","Unrestricted","","37.07","Good | Active","","55892","Good | Active","","26.306","Good | Active","","8.15","Good | Active","","124.5","Good | Active","","7.85","Good | Active","","2.72","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.08","Uncalibrated | Deactivated","","1.28","Uncalibrated | Deactivated","","","","","","","","","","","","","","","","","","","","",""
"6160263","NIL","12:34:23 PM","26/02/2024","2","2024","SG-E-SCESTUARY","","Standard sample (Min profile depth)","501956-LOG-0067","501956","Insitu","Instrument log","Water surface level","0.2","0.2","","","Unrestricted","","37.14","Good | Active","","55992","Good | Active","","26.506","Good | Active","","7.73","Good | Active","","118.5","Good | Active","","7.83","Good | Active","","2.57","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.57","Uncalibrated | Deactivated","","0.9","Uncalibrated | Deactivated","","","","","","","","","","","","","","","","","","","","",""
"6160263","NIL","11:51:57 AM","5/03/2024","3","2024","SG-E-SCESTUARY","","Standard sample (Max profile depth)","501966-LOG-0064","501966","Insitu","Instrument log","Water surface level","1.8","1.8","","","Unrestricted","","37.24","Good | Active","","56087","Good | Active","","25.384","Good | Active","","6.95","Good | Active","","104.6","Good | Active","","7.76","Good | Active","","7.18","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.82","Uncalibrated | Deactivated","","2.96","Uncalibrated | Deactivated","","","","","","","","","","","","","","","","","","","","",""
"6160263","NIL","11:54:01 AM","5/03/2024","3","2024","SG-E-SCESTUARY","","Standard sample (Bottom)","501966-LOG-0065","501966","Insitu","Instrument log","Water surface level","1.4","1.4","","","Unrestricted","","37.25","Good | Active","","56089","Good | Active","","25.422","Good | Active","","7.02","Good | Active","","105.7","Good | Active","","7.74","Good | Active","","5.88","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.04","Uncalibrated | Deactivated","","2.77","Uncalibrated | Deactivated","","","","","","","","","","","","","","","","","","","","",""
"6160263","NIL","11:54:25 AM","5/03/2024","3","2024","SG-E-SCESTUARY","","Standard sample","501966-LOG-0066","501966","Insitu","Instrument log","Water surface level","1.1","1.1","","","Unrestricted","","37.24","Good | Active","","56079","Good | Active","","25.445","Good | Active","","7.04","Good | Active","","106","Good | Active","","7.74","Good | Active","","5.24","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.04","Uncalibrated | Deactivated","","3.27","Uncalibrated | Deactivated","","","","","","","","","","","","","","","","","","","","",""
"6160263","NIL","11:54:49 AM","5/03/2024","3","2024","SG-E-SCESTUARY","","Standard sample","501966-LOG-0067","501966","Insitu","Instrument log","Water surface level","1","1","","","Unrestricted","","37.24","Good | Active","","56081","Good | Active","","25.432","Good | Active","","7.05","Good | Active","","106.2","Good | Active","","7.74","Good | Active","","5.67","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.51","Uncalibrated | Deactivated","","3.13","Uncalibrated | Deactivated","","","","","","","","","","","","","","","","","","","","",""
"6160263","NIL","11:55:00 AM","5/03/2024","3","2024","SG-E-SCESTUARY","","Standard sample","501966-FLD-0005","501966","Insitu","Field obs / rdgs","Water surface level","","","","","Unrestricted","","","","","","","","","","","","","","","","","","","","","","","1.2","Good | Active","","1.6","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","Good | Active","Stationary or Static","Flowing","","","","","","","","0","Good | Active"
"6160263","NIL","11:55:01 AM","5/03/2024","3","2024","SG-E-SCESTUARY","202480546","Standard sample","501966-LAB-0008","501966","Integrated over depth","Laboratory results","Water surface level","0 - 1.1","0","1.1","","Unrestricted","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.011","Good | Active","<","0.0005","Good | Active","","0.0031","Good | Active","","1465","Good | Active","","0.0013","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6160263","NIL","11:55:41 AM","5/03/2024","3","2024","SG-E-SCESTUARY","","Standard sample (Surface)","501966-LOG-0068","501966","Insitu","Instrument log","Water surface level","0.5","0.5","","","Unrestricted","","37.23","Good | Active","","56076","Good | Active","","25.487","Good | Active","","7.1","Good | Active","","107","Good | Active","","7.74","Good | Active","","5.32","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.68","Uncalibrated | Deactivated","","2.93","Uncalibrated | Deactivated","","","","","","","","","","","","","","","","","","","","",""
"6160263","NIL","11:56:14 AM","5/03/2024","3","2024","SG-E-SCESTUARY","","Standard sample (Min profile depth)","501966-LOG-0069","501966","Insitu","Instrument log","Water surface level","0.2","0.2","","","Unrestricted","","37.25","Good | Active","","56092","Good | Active","","25.521","Good | Active","","7.13","Good | Active","","107.5","Good | Active","","7.74","Good | Active","","4.89","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.42","Uncalibrated | Deactivated","","2.36","Uncalibrated | Deactivated","","","","","","","","","","","","","","","","","","","","",""
"6160764","MAY","1:30:47 PM","26/02/2024","2","2024","SG-E-SCESTUARY","","Standard sample (Max profile depth)","501956-LOG-0078","501956","Insitu","Instrument log","Water surface level","3.3","3.3","","","Unrestricted","","34.95","Good | Active","","52987","Good | Active","","24.712","Good | Active","","3.83","Good | Active","","56.2","Good | Active","","7.48","Good | Active","","9.62","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.42","Uncalibrated | Deactivated","","2.11","Uncalibrated | Deactivated","","","","","","","","","","","","","","","","","","","","",""
"6160764","MAY","1:31:00 PM","26/02/2024","2","2024","SG-E-SCESTUARY","202480463","Standard sample (Bottom)","501956-LAB-0037","501956","Grab sample","Laboratory results","Water surface level","3","3","","","Unrestricted","","","","","","","","","","","","","","","","","","","","","","","","","","","","","780","Good | Active","<","10","Good | Active","","85","Good | Active","","510","Good | Active","","780","Good | Active","","","","","","","","120","Good | Active","","52","Good | Active","","","","","","","","","","","3000","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6160764","MAY","1:31:19 PM","26/02/2024","2","2024","SG-E-SCESTUARY","202480463","Standard sample (Bottom)","501956-LOG-0079","501956","Insitu","Instrument log","Water surface level","3","3","","","Unrestricted","","34.94","Good | Active","","52976","Good | Active","","24.714","Good | Active","","3.84","Good | Active","","56.3","Good | Active","","7.45","Good | Active","","8.79","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.77","Uncalibrated | Deactivated","","2.2","Uncalibrated | Deactivated","","","","","","","","","","","","","","","","","","","","",""
"6160764","MAY","1:31:57 PM","26/02/2024","2","2024","SG-E-SCESTUARY","","Standard sample","501956-LOG-0080","501956","Insitu","Instrument log","Water surface level","2.5","2.5","","","Unrestricted","","34.88","Good | Active","","52890","Good | Active","","24.736","Good | Active","","3.91","Good | Active","","57.4","Good | Active","","7.44","Good | Active","","7.14","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.64","Uncalibrated | Deactivated","","2.42","Uncalibrated | Deactivated","","","","","","","","","","","","","","","","","","","","",""
"6160764","MAY","1:32:39 PM","26/02/2024","2","2024","SG-E-SCESTUARY","","Standard sample","501956-LOG-0081","501956","Insitu","Instrument log","Water surface level","2","2","","","Unrestricted","","34.67","Good | Active","","52610","Good | Active","","24.76","Good | Active","","4.04","Good | Active","","59.3","Good | Active","","7.45","Good | Active","","6.61","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.66","Uncalibrated | Deactivated","","2.67","Uncalibrated | Deactivated","","","","","","","","","","","","","","","","","","","","",""
"6160764","MAY","1:32:55 PM","26/02/2024","2","2024","SG-E-SCESTUARY","","Standard sample","501956-LOG-0082","501956","Insitu","Instrument log","Water surface level","1.5","1.5","","","Unrestricted","","34.57","Good | Active","","52481","Good | Active","","24.877","Good | Active","","4.23","Good | Active","","62.1","Good | Active","","7.46","Good | Active","","5.4","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.39","Uncalibrated | Deactivated","","2.85","Uncalibrated | Deactivated","","","","","","","","","","","","","","","","","","","","",""
"6160764","MAY","1:33:01 PM","26/02/2024","2","2024","SG-E-SCESTUARY","202480449","Standard sample","501956-LAB-0038","501956","Integrated over depth","Laboratory results","Water surface level","0 - 3","0","3","","Unrestricted","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","Good | Active","","0.0005","Good | Active","","0.0029","Good | Active","","1255","Good | Active","","0.0012","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6160764","MAY","1:33:02 PM","26/02/2024","2","2024","SG-E-SCESTUARY","202480462","Standard sample (Surface)","501956-LAB-0039","501956","Grab sample","Laboratory results","Water surface level","0","0","","","Unrestricted","","","","","","","","","","","","","","","","","","","","","","","","","","","","","910","Good | Active","<","10","Good | Active","","19","Good | Active","","540","Good | Active","","910","Good | Active","","","","","","","","130","Good | Active","","45","Good | Active","","130000","Good | Active","","9300","Good | Active","","","","","2900","Good | Active","","13","Good | Active","","0.023","Good | Active","<","0.0005","Good | Active","","0.004","Good | Active","","585","Good | Active","","0.001","Good | Active","","","","","","","","","","","","","","","","","","","","","","","","","","",""
